Iteration;Time;BestFitness;CurrentFitness;Threshold
1;0,017;410,0;429,0;429,0
2;0,023;409,0;410,0;410,0
4;0,03;408,0;409,0;409,0
5;0,071;402,0;408,0;408,0
7;0,075;401,0;402,0;402,0
8;0,084;400,0;401,0;401,0
9;0,084;400,0;400,0;401,0
11;0,085;400,0;400,0;401,0
14;0,092;395,0;400,0;400,0
15;0,126;389,0;395,0;395,0
16;0,128;388,0;389,0;389,0
17;0,129;388,0;388,0;389,0
18;0,134;387,0;388,0;388,0
19;0,141;384,0;387,0;387,0
20;0,143;383,0;384,0;384,0
21;0,159;382,0;383,0;383,0
22;0,162;376,0;382,0;382,0
23;0,165;370,0;376,0;376,0
24;0,165;370,0;370,0;376,0
25;0,167;362,0;370,0;370,0
26;0,169;361,0;362,0;362,0
27;0,17;361,0;361,0;362,0
28;0,175;351,0;361,0;361,0
29;0,175;351,0;351,0;361,0
31;0,181;347,0;351,0;351,0
33;0,186;344,0;347,0;347,0
34;0,188;341,0;344,0;344,0
36;0,19;340,0;341,0;341,0
40;0,191;340,0;340,0;341,0
42;0,194;337,0;340,0;340,0
43;0,195;336,0;337,0;337,0
45;0,196;336,0;336,0;337,0
46;0,199;323,0;336,0;336,0
47;0,2;322,0;323,0;323,0
49;0,201;322,0;322,0;323,0
50;0,203;318,0;322,0;322,0
51;0,203;318,0;318,0;322,0
53;0,205;315,0;318,0;318,0
55;0,205;315,0;315,0;318,0
56;0,207;314,0;315,0;315,0
57;0,212;311,0;314,0;314,0
61;0,213;311,0;311,0;314,0
64;0,22;309,0;311,0;311,0
67;0,226;306,0;309,0;309,0
70;0,229;303,0;306,0;306,0
71;0,23;300,0;303,0;303,0
75;0,231;300,0;300,0;303,0
77;0,231;300,0;300,0;303,0
78;0,233;299,0;300,0;300,0
80;0,235;297,0;299,0;299,0
81;0,237;294,0;297,0;297,0
82;0,239;290,0;294,0;294,0
84;0,242;289,0;290,0;290,0
85;0,244;286,0;289,0;289,0
88;0,247;285,0;286,0;286,0
89;0,248;285,0;285,0;286,0
90;0,251;282,0;285,0;285,0
93;0,253;279,0;282,0;282,0
94;0,255;274,0;279,0;279,0
96;0,258;273,0;274,0;274,0
97;0,26;272,0;273,0;273,0
98;0,268;271,0;272,0;272,0
99;0,275;269,0;271,0;271,0
100;0,285;266,0;269,0;269,0
103;0,288;263,0;266,0;266,0
104;0,29;260,0;263,0;263,0
105;0,293;259,0;260,0;260,0
107;0,296;256,0;259,0;259,0
108;0,298;249,0;256,0;256,0
109;0,299;249,0;249,0;256,0
110;0,304;245,0;249,0;249,0
114;0,307;244,0;245,0;245,0
115;0,309;242,0;244,0;244,0
117;0,309;242,0;242,0;244,0
120;0,313;231,0;242,0;242,0
121;0,313;231,0;231,0;242,0
122;0,313;231,0;231,0;242,0
124;0,316;230,0;231,0;231,0
130;0,32;227,0;230,0;230,0
132;0,322;226,0;227,0;227,0
134;0,325;225,0;226,0;226,0
135;0,328;223,0;225,0;225,0
136;0,33;222,0;223,0;223,0
140;0,331;222,0;222,0;223,0
141;0,333;221,0;222,0;222,0
142;0,336;220,0;221,0;221,0
144;0,339;217,0;220,0;220,0
146;0,342;212,0;217,0;217,0
149;0,345;209,0;212,0;212,0
150;0,345;209,0;209,0;212,0
151;0,346;209,0;209,0;212,0
155;0,35;205,0;209,0;209,0
157;0,356;204,0;205,0;205,0
158;0,362;201,0;204,0;204,0
159;0,362;201,0;201,0;204,0
160;0,368;200,0;201,0;201,0
162;0,368;200,0;200,0;201,0
163;0,371;199,0;200,0;200,0
168;0,375;195,0;199,0;199,0
169;0,375;195,0;195,0;199,0
170;0,377;194,0;195,0;195,0
171;0,38;192,0;194,0;194,0
173;0,383;188,0;192,0;192,0
176;0,385;187,0;188,0;188,0
177;0,387;185,0;187,0;187,0
178;0,39;183,0;185,0;185,0
179;0,391;183,0;183,0;185,0
182;0,394;181,0;183,0;183,0
183;0,394;181,0;181,0;183,0
184;0,397;180,0;181,0;181,0
185;0,398;180,0;180,0;181,0
187;0,399;180,0;180,0;181,0
188;0,399;180,0;180,0;181,0
189;0,401;175,0;180,0;180,0
190;0,404;173,0;175,0;175,0
191;0,406;170,0;173,0;173,0
194;0,408;167,0;170,0;170,0
195;0,412;165,0;167,0;167,0
197;0,412;165,0;165,0;167,0
198;0,413;165,0;165,0;167,0
201;0,416;164,0;165,0;165,0
203;0,418;161,0;164,0;164,0
204;0,42;160,0;161,0;161,0
205;0,423;157,0;160,0;160,0
206;0,425;156,0;157,0;157,0
211;0,429;155,0;156,0;156,0
212;0,431;154,0;155,0;155,0
213;0,433;153,0;154,0;154,0
215;0,434;153,0;153,0;154,0
216;0,435;153,0;153,0;154,0
217;0,437;150,0;153,0;153,0
218;0,439;149,0;150,0;150,0
220;0,442;147,0;149,0;149,0
221;0,444;145,0;147,0;147,0
222;0,447;143,0;145,0;145,0
223;0,447;143,0;143,0;145,0
224;0,45;142,0;143,0;143,0
230;0,457;141,0;142,0;142,0
233;0,462;140,0;141,0;141,0
234;0,467;139,0;140,0;140,0
235;0,472;138,0;139,0;139,0
236;0,473;138,0;138,0;139,0
241;0,48;137,0;138,0;138,0
242;0,484;133,0;137,0;137,0
244;0,487;132,0;133,0;133,0
245;0,489;129,0;132,0;132,0
246;0,491;128,0;129,0;129,0
252;0,492;128,0;128,0;129,0
253;0,492;128,0;129,0;129,0
254;0,493;128,0;129,0;129,0
255;0,494;128,0;128,0;129,0
257;0,494;128,0;128,0;129,0
260;0,496;128,0;128,0;129,0
262;0,496;128,0;128,0;129,0
266;0,497;128,0;128,0;129,0
267;0,497;128,0;128,0;129,0
268;0,499;127,0;128,0;128,0
269;0,502;126,0;127,0;127,0
271;0,504;125,0;126,0;126,0
272;0,504;125,0;125,0;126,0
274;0,505;125,0;125,0;126,0
280;0,507;125,0;125,0;126,0
281;0,507;125,0;126,0;126,0
283;0,508;125,0;126,0;126,0
285;0,51;123,0;126,0;125,0
286;0,512;122,0;123,0;123,0
290;0,513;122,0;122,0;123,0
291;0,514;122,0;122,0;123,0
292;0,516;120,0;122,0;122,0
293;0,516;120,0;120,0;122,0
298;0,517;120,0;120,0;122,0
299;0,519;119,0;120,0;120,0
300;0,52;119,0;119,0;120,0
301;0,522;118,0;119,0;119,0
303;0,523;118,0;118,0;119,0
304;0,523;118,0;118,0;119,0
308;0,524;118,0;118,0;119,0
309;0,525;118,0;118,0;119,0
310;0,526;118,0;118,0;119,0
311;0,528;116,0;118,0;118,0
313;0,529;116,0;116,0;118,0
314;0,531;114,0;116,0;116,0
315;0,533;113,0;114,0;114,0
317;0,535;112,0;113,0;113,0
320;0,536;112,0;112,0;113,0
321;0,538;110,0;112,0;112,0
322;0,538;110,0;110,0;112,0
324;0,539;110,0;110,0;112,0
325;0,539;110,0;110,0;112,0
328;0,539;110,0;110,0;112,0
329;0,541;109,0;110,0;110,0
330;0,543;107,0;109,0;109,0
332;0,546;106,0;107,0;107,0
335;0,549;104,0;106,0;106,0
339;0,552;103,0;104,0;104,0
340;0,552;103,0;103,0;104,0
343;0,553;103,0;103,0;104,0
344;0,554;103,0;103,0;104,0
346;0,555;103,0;103,0;104,0
347;0,556;103,0;103,0;104,0
348;0,556;103,0;103,0;104,0
349;0,557;103,0;103,0;104,0
352;0,558;103,0;103,0;104,0
355;0,56;102,0;103,0;103,0
357;0,562;101,0;102,0;102,0
358;0,563;101,0;101,0;102,0
359;0,564;101,0;101,0;102,0
361;0,564;101,0;101,0;102,0
362;0,565;101,0;101,0;102,0
363;0,567;100,0;101,0;101,0
364;0,567;100,0;100,0;101,0
366;0,569;98,0;100,0;100,0
368;0,571;95,0;98,0;98,0
369;0,572;95,0;95,0;98,0
370;0,573;95,0;95,0;98,0
371;0,573;95,0;95,0;98,0
372;0,574;95,0;95,0;98,0
373;0,576;94,0;95,0;95,0
378;0,579;90,0;94,0;94,0
379;0,58;90,0;90,0;94,0
380;0,58;90,0;90,0;94,0
381;0,581;90,0;90,0;94,0
382;0,582;90,0;90,0;94,0
383;0,584;90,0;90,0;94,0
387;0,585;90,0;90,0;94,0
388;0,586;90,0;90,0;94,0
389;0,586;90,0;90,0;94,0
392;0,587;90,0;90,0;94,0
394;0,588;90,0;90,0;94,0
395;0,588;90,0;90,0;94,0
396;0,589;90,0;94,0;94,0
397;0,589;90,0;94,0;94,0
398;0,59;90,0;94,0;94,0
401;0,591;90,0;93,0;94,0
402;0,591;90,0;92,0;94,0
404;0,592;90,0;92,0;94,0
406;0,593;90,0;91,0;94,0
408;0,594;90,0;91,0;94,0
409;0,595;90,0;91,0;94,0
414;0,596;90,0;91,0;94,0
418;0,597;90,0;93,0;94,0
424;0,598;90,0;91,0;94,0
426;0,599;90,0;91,0;94,0
427;0,599;90,0;94,0;94,0
429;0,6;90,0;94,0;94,0
435;0,602;90,0;93,0;95,0
437;0,602;90,0;93,0;95,0
438;0,603;90,0;95,0;95,0
443;0,604;90,0;95,0;95,0
444;0,605;90,0;94,0;95,0
445;0,605;90,0;94,0;95,0
446;0,605;90,0;91,0;95,0
447;0,605;90,0;91,0;95,0
448;0,606;90,0;90,0;95,0
451;0,608;89,0;90,0;90,0
452;0,609;89,0;89,0;90,0
458;0,61;89,0;89,0;90,0
459;0,611;89,0;89,0;90,0
460;0,613;88,0;89,0;89,0
461;0,614;88,0;88,0;89,0
462;0,614;88,0;88,0;89,0
465;0,615;88,0;88,0;89,0
466;0,615;88,0;88,0;89,0
467;0,617;87,0;88,0;88,0
468;0,619;86,0;87,0;87,0
469;0,62;86,0;86,0;87,0
470;0,621;83,0;86,0;86,0
471;0,622;83,0;83,0;86,0
472;0,624;82,0;83,0;83,0
473;0,624;82,0;82,0;83,0
475;0,626;81,0;82,0;82,0
477;0,627;81,0;81,0;82,0
478;0,627;81,0;81,0;82,0
479;0,629;79,0;81,0;81,0
480;0,63;79,0;79,0;81,0
482;0,632;78,0;79,0;79,0
485;0,633;78,0;78,0;79,0
486;0,634;78,0;78,0;79,0
487;0,634;78,0;78,0;79,0
488;0,639;77,0;78,0;78,0
489;0,64;77,0;77,0;78,0
491;0,646;76,0;77,0;77,0
493;0,647;76,0;76,0;77,0
494;0,647;76,0;76,0;77,0
495;0,648;76,0;76,0;77,0
497;0,649;76,0;76,0;77,0
498;0,649;76,0;76,0;77,0
499;0,649;76,0;76,0;77,0
500;0,65;76,0;76,0;77,0
501;0,655;75,0;76,0;76,0
502;0,656;75,0;75,0;76,0
503;0,656;75,0;75,0;76,0
505;0,661;74,0;75,0;75,0
507;0,663;74,0;74,0;75,0
508;0,663;74,0;74,0;75,0
511;0,664;74,0;74,0;75,0
514;0,669;72,0;74,0;74,0
515;0,67;72,0;72,0;74,0
517;0,676;71,0;72,0;72,0
518;0,677;71,0;71,0;72,0
521;0,678;71,0;71,0;72,0
522;0,679;71,0;71,0;72,0
524;0,68;71,0;71,0;72,0
525;0,681;71,0;71,0;72,0
529;0,681;71,0;71,0;72,0
531;0,682;71,0;71,0;72,0
532;0,684;70,0;71,0;71,0
534;0,685;70,0;70,0;71,0
535;0,685;70,0;70,0;71,0
536;0,686;70,0;70,0;71,0
538;0,686;70,0;70,0;71,0
539;0,688;68,0;70,0;70,0
540;0,688;68,0;68,0;70,0
544;0,689;68,0;68,0;70,0
547;0,69;68,0;68,0;70,0
550;0,691;68,0;68,0;70,0
552;0,692;68,0;70,0;70,0
553;0,692;68,0;70,0;70,0
554;0,693;68,0;70,0;70,0
561;0,694;68,0;70,0;70,0
562;0,695;68,0;70,0;70,0
564;0,696;68,0;70,0;70,0
572;0,697;68,0;69,0;70,0
574;0,697;68,0;70,0;70,0
578;0,699;68,0;70,0;70,0
583;0,701;68,0;70,0;70,0
586;0,702;68,0;70,0;70,0
588;0,703;68,0;70,0;71,0
589;0,704;68,0;70,0;71,0
590;0,706;67,0;70,0;68,0
591;0,706;67,0;67,0;68,0
592;0,707;67,0;67,0;68,0
594;0,708;67,0;67,0;68,0
595;0,708;67,0;67,0;68,0
599;0,709;67,0;67,0;68,0
600;0,711;66,0;67,0;67,0
602;0,712;66,0;66,0;67,0
605;0,712;66,0;66,0;67,0
608;0,713;66,0;66,0;67,0
613;0,716;63,0;66,0;66,0
614;0,716;63,0;63,0;66,0
619;0,719;61,0;63,0;63,0
620;0,72;61,0;61,0;63,0
624;0,721;61,0;61,0;63,0
631;0,722;61,0;61,0;63,0
633;0,722;61,0;61,0;63,0
638;0,724;61,0;63,0;63,0
639;0,725;61,0;63,0;63,0
640;0,725;61,0;62,0;63,0
642;0,726;61,0;62,0;63,0
644;0,727;61,0;61,0;63,0
646;0,728;61,0;61,0;63,0
647;0,728;61,0;61,0;63,0
649;0,731;60,0;61,0;61,0
650;0,731;60,0;60,0;61,0
652;0,733;58,0;60,0;60,0
654;0,734;58,0;58,0;60,0
655;0,735;58,0;58,0;60,0
657;0,736;58,0;58,0;60,0
658;0,736;58,0;58,0;60,0
660;0,738;58,0;58,0;60,0
664;0,74;57,0;58,0;58,0
666;0,74;57,0;57,0;58,0
670;0,741;57,0;57,0;58,0
671;0,742;57,0;57,0;58,0
673;0,742;57,0;57,0;58,0
675;0,743;57,0;57,0;58,0
680;0,744;57,0;57,0;58,0
682;0,745;57,0;57,0;58,0
683;0,745;57,0;57,0;58,0
684;0,746;57,0;57,0;58,0
687;0,746;57,0;57,0;58,0
689;0,747;57,0;57,0;58,0
690;0,747;57,0;57,0;58,0
692;0,748;57,0;58,0;58,0
695;0,749;57,0;58,0;58,0
698;0,75;57,0;58,0;58,0
700;0,75;57,0;58,0;58,0
701;0,751;57,0;58,0;58,0
702;0,751;57,0;58,0;58,0
703;0,752;57,0;57,0;58,0
704;0,752;57,0;57,0;58,0
706;0,752;57,0;57,0;58,0
708;0,753;57,0;57,0;58,0
711;0,754;57,0;57,0;58,0
713;0,755;57,0;57,0;58,0
716;0,755;57,0;57,0;58,0
720;0,756;57,0;57,0;58,0
725;0,757;57,0;58,0;58,0
729;0,758;57,0;58,0;58,0
730;0,759;57,0;58,0;58,0
731;0,759;57,0;58,0;58,0
733;0,76;57,0;57,0;58,0
736;0,761;57,0;57,0;58,0
737;0,761;57,0;57,0;58,0
741;0,762;57,0;57,0;58,0
742;0,763;57,0;57,0;58,0
744;0,764;57,0;57,0;58,0
745;0,764;57,0;57,0;58,0
748;0,765;57,0;57,0;58,0
751;0,766;57,0;57,0;60,0
752;0,767;57,0;57,0;60,0
753;0,767;57,0;57,0;60,0
756;0,768;57,0;60,0;60,0
757;0,769;57,0;60,0;60,0
763;0,77;57,0;60,0;60,0
767;0,771;57,0;60,0;60,0
768;0,771;57,0;60,0;60,0
772;0,772;57,0;60,0;60,0
773;0,773;57,0;60,0;60,0
774;0,773;57,0;60,0;60,0
777;0,774;57,0;59,0;60,0
778;0,775;57,0;58,0;60,0
780;0,775;57,0;58,0;60,0
785;0,776;57,0;58,0;60,0
786;0,777;57,0;58,0;60,0
787;0,777;57,0;58,0;60,0
789;0,778;57,0;58,0;60,0
790;0,779;57,0;58,0;60,0
791;0,779;57,0;58,0;60,0
792;0,78;57,0;58,0;60,0
795;0,781;57,0;58,0;60,0
797;0,781;57,0;58,0;60,0
799;0,782;57,0;58,0;60,0
800;0,783;57,0;58,0;60,0
801;0,783;57,0;58,0;60,0
804;0,785;57,0;58,0;60,0
806;0,785;57,0;57,0;60,0
807;0,786;57,0;57,0;60,0
809;0,787;56,0;57,0;57,0
811;0,788;56,0;56,0;57,0
812;0,789;56,0;56,0;57,0
814;0,79;56,0;56,0;57,0
817;0,791;56,0;56,0;57,0
818;0,791;56,0;56,0;57,0
819;0,791;56,0;56,0;57,0
822;0,793;56,0;56,0;57,0
823;0,793;56,0;56,0;57,0
825;0,794;56,0;56,0;57,0
827;0,795;56,0;56,0;57,0
828;0,795;56,0;56,0;57,0
831;0,796;56,0;56,0;57,0
832;0,797;56,0;56,0;57,0
834;0,797;56,0;56,0;57,0
837;0,798;56,0;56,0;57,0
838;0,798;56,0;56,0;57,0
840;0,799;56,0;56,0;57,0
843;0,799;56,0;56,0;57,0
845;0,8;56,0;56,0;57,0
847;0,801;56,0;57,0;57,0
848;0,801;56,0;57,0;57,0
852;0,802;56,0;57,0;57,0
854;0,803;56,0;57,0;57,0
855;0,803;56,0;57,0;57,0
857;0,804;56,0;57,0;57,0
859;0,804;56,0;57,0;57,0
860;0,805;56,0;57,0;57,0
869;0,807;56,0;56,0;57,0
870;0,808;56,0;56,0;57,0
872;0,809;55,0;56,0;56,0
874;0,81;55,0;55,0;56,0
877;0,811;55,0;55,0;56,0
880;0,811;55,0;55,0;56,0
883;0,813;55,0;55,0;56,0
885;0,814;55,0;55,0;56,0
886;0,814;55,0;55,0;56,0
887;0,815;55,0;55,0;56,0
890;0,815;55,0;55,0;56,0
892;0,816;55,0;55,0;56,0
898;0,817;55,0;55,0;56,0
903;0,818;55,0;55,0;56,0
904;0,819;55,0;56,0;56,0
906;0,819;55,0;56,0;56,0
908;0,82;55,0;56,0;56,0
909;0,821;55,0;55,0;56,0
911;0,822;55,0;55,0;56,0
913;0,823;54,0;55,0;55,0
917;0,824;54,0;54,0;55,0
924;0,826;54,0;54,0;55,0
929;0,828;54,0;54,0;55,0
931;0,829;53,0;54,0;54,0
932;0,83;53,0;53,0;54,0
933;0,83;53,0;53,0;54,0
935;0,831;53,0;53,0;54,0
943;0,833;51,0;53,0;53,0
944;0,834;51,0;51,0;53,0
945;0,835;51,0;51,0;53,0
947;0,836;51,0;51,0;53,0
950;0,837;51,0;51,0;53,0
952;0,838;50,0;51,0;51,0
957;0,84;50,0;50,0;51,0
960;0,842;50,0;50,0;51,0
961;0,842;50,0;50,0;51,0
964;0,843;50,0;50,0;51,0
966;0,844;50,0;50,0;51,0
967;0,844;50,0;50,0;51,0
969;0,845;50,0;50,0;51,0
970;0,845;50,0;50,0;51,0
972;0,846;50,0;50,0;51,0
975;0,846;50,0;50,0;51,0
979;0,848;50,0;50,0;51,0
981;0,848;50,0;50,0;51,0
984;0,849;50,0;50,0;51,0
985;0,85;50,0;51,0;51,0
987;0,85;50,0;51,0;51,0
991;0,852;50,0;51,0;51,0
993;0,852;50,0;51,0;51,0
994;0,853;50,0;51,0;51,0
1005;0,855;50,0;51,0;51,0
1011;0,857;50,0;51,0;51,0
1012;0,857;50,0;51,0;51,0
1013;0,858;50,0;51,0;51,0
1019;0,859;50,0;51,0;51,0
1020;0,86;50,0;51,0;51,0
1021;0,86;50,0;51,0;51,0
1029;0,862;50,0;51,0;51,0
1031;0,863;50,0;51,0;51,0
1040;0,865;50,0;51,0;51,0
1044;0,866;50,0;51,0;51,0
1048;0,867;50,0;51,0;51,0
1050;0,868;50,0;51,0;51,0
1056;0,869;50,0;51,0;51,0
1057;0,87;50,0;51,0;51,0
1059;0,87;50,0;51,0;51,0
1060;0,871;50,0;51,0;51,0
1061;0,872;50,0;51,0;51,0
1062;0,872;50,0;50,0;51,0
1064;0,873;50,0;50,0;53,0
1068;0,874;50,0;50,0;53,0
1069;0,874;50,0;50,0;53,0
1070;0,875;50,0;50,0;53,0
1073;0,875;50,0;50,0;53,0
1074;0,876;50,0;50,0;53,0
1079;0,878;50,0;50,0;53,0
1080;0,878;50,0;50,0;53,0
1081;0,879;50,0;50,0;53,0
1084;0,879;50,0;50,0;53,0
1085;0,88;50,0;50,0;53,0
1089;0,88;50,0;50,0;53,0
1090;0,881;50,0;51,0;53,0
1092;0,882;50,0;51,0;53,0
1093;0,882;50,0;51,0;53,0
1096;0,883;50,0;51,0;53,0
1097;0,884;50,0;51,0;53,0
1098;0,884;50,0;50,0;53,0
1100;0,885;50,0;50,0;53,0
1106;0,886;50,0;50,0;53,0
1107;0,887;50,0;50,0;53,0
1108;0,888;50,0;50,0;53,0
1117;0,895;50,0;50,0;53,0
1118;0,896;50,0;50,0;53,0
1120;0,896;50,0;50,0;53,0
1122;0,897;50,0;52,0;53,0
1132;0,899;50,0;52,0;53,0
1133;0,9;50,0;52,0;53,0
1134;0,9;50,0;52,0;53,0
1135;0,9;50,0;51,0;53,0
1136;0,901;50,0;51,0;53,0
1139;0,902;50,0;50,0;53,0
1140;0,903;49,0;50,0;50,0
1141;0,904;49,0;49,0;50,0
1147;0,905;49,0;49,0;50,0
1151;0,906;49,0;49,0;50,0
1153;0,907;49,0;49,0;50,0
1154;0,909;48,0;49,0;49,0
1159;0,911;47,0;48,0;48,0
1160;0,911;47,0;47,0;48,0
1169;0,913;47,0;47,0;48,0
1175;0,915;47,0;47,0;48,0
1181;0,918;46,0;47,0;47,0
1187;0,92;46,0;46,0;47,0
1188;0,92;46,0;46,0;47,0
1190;0,921;46,0;46,0;47,0
1195;0,922;46,0;46,0;47,0
1201;0,923;46,0;46,0;47,0
1205;0,924;46,0;46,0;47,0
1206;0,925;46,0;47,0;47,0
1207;0,925;46,0;47,0;47,0
1214;0,928;46,0;47,0;47,0
1218;0,929;46,0;47,0;47,0
1219;0,93;46,0;47,0;47,0
1221;0,93;46,0;47,0;47,0
1222;0,931;46,0;47,0;47,0
1226;0,932;46,0;47,0;47,0
1227;0,933;46,0;47,0;47,0
1228;0,933;46,0;47,0;47,0
1232;0,935;46,0;46,0;47,0
1233;0,935;46,0;46,0;47,0
1237;0,936;46,0;46,0;47,0
1238;0,937;45,0;46,0;46,0
1248;0,94;45,0;45,0;46,0
1256;0,942;45,0;45,0;46,0
1258;0,943;45,0;45,0;46,0
1259;0,944;45,0;45,0;46,0
1262;0,945;45,0;45,0;46,0
1263;0,945;45,0;46,0;46,0
1264;0,946;45,0;46,0;46,0
1268;0,947;45,0;46,0;46,0
1269;0,947;45,0;46,0;46,0
1271;0,948;45,0;46,0;46,0
1275;0,949;45,0;46,0;46,0
1278;0,95;45,0;45,0;46,0
1279;0,95;45,0;45,0;46,0
1280;0,95;45,0;45,0;46,0
1282;0,951;45,0;45,0;46,0
1283;0,951;45,0;45,0;46,0
1284;0,952;45,0;45,0;46,0
1286;0,952;45,0;45,0;46,0
1287;0,953;45,0;45,0;46,0
1288;0,953;45,0;45,0;46,0
1297;0,956;45,0;45,0;46,0
1298;0,956;45,0;45,0;46,0
1300;0,957;45,0;45,0;46,0
1301;0,958;45,0;45,0;46,0
1305;0,96;45,0;45,0;46,0
1306;0,96;45,0;45,0;46,0
1307;0,961;45,0;45,0;46,0
1309;0,961;45,0;45,0;46,0
1312;0,962;45,0;45,0;46,0
1314;0,963;45,0;46,0;46,0
1317;0,963;45,0;46,0;46,0
1320;0,964;45,0;46,0;46,0
1321;0,965;45,0;46,0;46,0
1324;0,966;45,0;46,0;46,0
1326;0,967;45,0;46,0;46,0
1329;0,968;45,0;46,0;46,0
1331;0,969;45,0;46,0;46,0
1336;0,97;45,0;46,0;46,0
1337;0,97;45,0;46,0;46,0
1340;0,972;45,0;46,0;46,0
1350;0,974;45,0;46,0;46,0
1351;0,975;45,0;46,0;46,0
1352;0,975;45,0;46,0;46,0
1354;0,976;45,0;46,0;46,0
1355;0,976;45,0;46,0;46,0
1357;0,977;45,0;46,0;46,0
1362;0,978;45,0;46,0;46,0
1364;0,979;45,0;46,0;46,0
1365;0,979;45,0;46,0;46,0
1368;0,98;45,0;46,0;46,0
1369;0,981;45,0;46,0;46,0
1371;0,981;45,0;46,0;46,0
1373;0,982;45,0;46,0;46,0
1375;0,983;45,0;46,0;46,0
1383;0,984;45,0;46,0;46,0
1387;0,985;45,0;46,0;47,0
1388;0,985;45,0;46,0;47,0
1392;0,986;45,0;47,0;47,0
1393;0,987;45,0;47,0;47,0
1396;0,988;45,0;47,0;47,0
1397;0,988;45,0;47,0;47,0
1401;0,989;45,0;47,0;47,0
1403;0,99;45,0;47,0;47,0
1404;0,991;45,0;47,0;47,0
1405;0,991;45,0;47,0;47,0
1408;0,992;45,0;47,0;47,0
1411;0,993;45,0;47,0;47,0
1416;0,995;45,0;47,0;47,0
1417;0,995;45,0;47,0;47,0
1419;0,995;45,0;47,0;47,0
1422;0,995;45,0;47,0;47,0
1423;0,996;45,0;47,0;47,0
1426;0,997;45,0;47,0;47,0
1436;0,999;45,0;47,0;47,0
1438;1,0;45,0;47,0;47,0
1441;1,001;45,0;47,0;47,0
1445;1,001;45,0;47,0;47,0
1447;1,002;45,0;47,0;47,0
1449;1,004;45,0;47,0;47,0
1454;1,006;45,0;47,0;47,0
1462;1,007;45,0;47,0;47,0
1465;1,008;45,0;47,0;47,0
1466;1,009;45,0;47,0;47,0
1469;1,01;45,0;47,0;47,0
1474;1,011;45,0;46,0;47,0
1480;1,012;45,0;46,0;47,0
1481;1,012;45,0;46,0;47,0
1483;1,055;45,0;46,0;47,0
1484;1,056;45,0;45,0;47,0
1497;1,058;45,0;45,0;47,0
1499;1,058;45,0;45,0;47,0
1500;1,059;45,0;45,0;47,0
1501;1,059;45,0;45,0;47,0
1503;1,06;45,0;45,0;47,0
1504;1,061;45,0;45,0;47,0
1507;1,062;45,0;45,0;47,0
1509;1,063;45,0;45,0;47,0
1510;1,064;45,0;45,0;47,0
1514;1,064;45,0;45,0;47,0
1515;1,064;45,0;45,0;47,0
1516;1,065;45,0;45,0;47,0
1517;1,065;45,0;45,0;47,0
1519;1,066;45,0;47,0;47,0
1527;1,067;45,0;47,0;47,0
1536;1,069;45,0;47,0;48,0
1537;1,07;45,0;47,0;48,0
1538;1,07;45,0;47,0;48,0
1542;1,071;45,0;47,0;48,0
1543;1,071;45,0;47,0;48,0
1544;1,072;45,0;47,0;48,0
1546;1,073;45,0;47,0;48,0
1547;1,073;45,0;47,0;48,0
