Iteration;Time;BestFitness;CurrentFitness;Threshold
1549;1,075;45,0;48,0;48,0
1552;1,076;45,0;48,0;48,0
1559;1,078;45,0;48,0;48,0
1560;1,078;45,0;47,0;48,0
1562;1,079;45,0;47,0;48,0
1563;1,08;45,0;47,0;48,0
1568;1,082;45,0;47,0;48,0
1569;1,082;45,0;47,0;48,0
1573;1,084;45,0;47,0;48,0
1577;1,085;45,0;47,0;48,0
1582;1,086;45,0;47,0;48,0
1583;1,086;45,0;47,0;48,0
1586;1,086;45,0;47,0;48,0
1588;1,087;45,0;46,0;48,0
1591;1,088;45,0;46,0;48,0
1597;1,089;45,0;46,0;48,0
1598;1,089;45,0;46,0;48,0
1603;1,091;45,0;46,0;48,0
1605;1,092;45,0;46,0;48,0
1606;1,093;45,0;46,0;48,0
1610;1,093;45,0;46,0;48,0
1611;1,093;45,0;46,0;48,0
1613;1,094;45,0;46,0;48,0
1614;1,094;45,0;46,0;48,0
1615;1,095;45,0;46,0;48,0
1617;1,096;45,0;46,0;48,0
1619;1,096;45,0;46,0;48,0
1621;1,097;45,0;46,0;48,0
1623;1,098;45,0;46,0;48,0
1624;1,098;45,0;48,0;48,0
1628;1,099;45,0;47,0;48,0
1629;1,099;45,0;47,0;48,0
1632;1,1;45,0;47,0;48,0
1633;1,101;45,0;47,0;48,0
1637;1,102;45,0;47,0;48,0
1639;1,102;45,0;47,0;48,0
1641;1,103;45,0;47,0;48,0
1642;1,103;45,0;47,0;48,0
1643;1,104;45,0;47,0;48,0
1645;1,105;45,0;47,0;48,0
1646;1,105;45,0;47,0;48,0
1648;1,106;45,0;47,0;48,0
1655;1,108;45,0;47,0;48,0
1656;1,108;45,0;47,0;48,0
1663;1,11;45,0;47,0;48,0
1664;1,11;45,0;48,0;48,0
1665;1,111;45,0;48,0;48,0
1673;1,112;45,0;48,0;48,0
1677;1,113;45,0;48,0;49,0
1678;1,114;45,0;45,0;49,0
1682;1,116;44,0;45,0;45,0
1685;1,117;44,0;44,0;45,0
1691;1,118;44,0;44,0;45,0
1693;1,118;44,0;44,0;45,0
1695;1,119;44,0;44,0;45,0
1696;1,12;44,0;44,0;45,0
1699;1,12;44,0;44,0;45,0
1701;1,121;44,0;44,0;45,0
1702;1,121;44,0;44,0;45,0
1704;1,122;44,0;44,0;45,0
1707;1,123;44,0;44,0;45,0
1708;1,123;44,0;44,0;45,0
1710;1,124;44,0;44,0;45,0
1716;1,126;44,0;44,0;45,0
1719;1,127;44,0;44,0;45,0
1720;1,128;44,0;44,0;45,0
1721;1,128;44,0;44,0;45,0
1725;1,129;44,0;44,0;45,0
1726;1,13;44,0;44,0;45,0
1727;1,13;44,0;44,0;45,0
1728;1,131;44,0;44,0;45,0
1730;1,132;44,0;44,0;45,0
1732;1,132;44,0;44,0;45,0
1735;1,133;44,0;44,0;45,0
1736;1,133;44,0;44,0;45,0
1737;1,133;44,0;44,0;45,0
1741;1,134;44,0;45,0;45,0
1746;1,135;44,0;44,0;45,0
1747;1,136;44,0;44,0;45,0
1761;1,138;44,0;44,0;45,0
1769;1,142;43,0;44,0;44,0
1773;1,144;42,0;43,0;43,0
1776;1,144;42,0;42,0;43,0
1779;1,145;42,0;42,0;43,0
1782;1,148;41,0;42,0;42,0
1784;1,148;41,0;41,0;42,0
1786;1,149;41,0;41,0;42,0
1787;1,149;41,0;41,0;42,0
1791;1,15;41,0;41,0;42,0
1792;1,151;41,0;41,0;42,0
1795;1,151;41,0;41,0;42,0
1797;1,152;41,0;41,0;42,0
1803;1,154;41,0;41,0;42,0
1804;1,155;41,0;41,0;42,0
1811;1,156;41,0;41,0;42,0
1813;1,157;41,0;41,0;42,0
1815;1,158;41,0;41,0;42,0
1816;1,158;41,0;41,0;42,0
1817;1,159;41,0;41,0;42,0
1820;1,159;41,0;41,0;42,0
1821;1,16;41,0;41,0;42,0
1825;1,161;41,0;42,0;42,0
1826;1,161;41,0;42,0;42,0
1828;1,161;41,0;42,0;42,0
1833;1,163;41,0;42,0;42,0
1837;1,164;41,0;42,0;42,0
1838;1,164;41,0;42,0;42,0
1839;1,165;41,0;42,0;42,0
1840;1,165;41,0;42,0;42,0
1845;1,167;41,0;42,0;42,0
1848;1,167;41,0;42,0;42,0
1849;1,168;41,0;42,0;42,0
1851;1,169;41,0;42,0;42,0
1852;1,169;41,0;42,0;42,0
1854;1,17;41,0;42,0;42,0
1855;1,171;41,0;42,0;42,0
1856;1,171;41,0;42,0;42,0
1866;1,173;41,0;42,0;42,0
1870;1,175;41,0;42,0;42,0
1874;1,176;41,0;42,0;42,0
1875;1,176;41,0;42,0;42,0
1876;1,177;41,0;42,0;42,0
1877;1,177;41,0;42,0;42,0
1879;1,178;41,0;42,0;42,0
1882;1,179;41,0;42,0;42,0
1883;1,18;41,0;42,0;42,0
1885;1,18;41,0;42,0;42,0
1886;1,181;41,0;42,0;42,0
1891;1,182;41,0;42,0;42,0
1892;1,183;41,0;42,0;42,0
1896;1,184;41,0;42,0;42,0
1899;1,185;41,0;42,0;42,0
1901;1,186;41,0;42,0;42,0
1907;1,188;41,0;42,0;42,0
1909;1,188;41,0;42,0;42,0
1910;1,189;41,0;42,0;42,0
1913;1,19;41,0;42,0;42,0
1914;1,19;41,0;42,0;42,0
1915;1,19;41,0;42,0;42,0
1916;1,192;41,0;42,0;42,0
1919;1,192;41,0;42,0;42,0
1921;1,193;41,0;42,0;42,0
1922;1,194;41,0;42,0;42,0
1929;1,195;41,0;42,0;42,0
1930;1,195;41,0;42,0;42,0
1935;1,197;41,0;42,0;42,0
1936;1,198;41,0;42,0;42,0
1937;1,198;41,0;42,0;42,0
1939;1,199;41,0;42,0;42,0
1940;1,2;41,0;42,0;42,0
1943;1,201;41,0;42,0;42,0
1945;1,202;41,0;42,0;42,0
1948;1,203;41,0;42,0;42,0
1950;1,203;41,0;42,0;42,0
1951;1,204;41,0;42,0;42,0
1954;1,205;41,0;42,0;42,0
1956;1,206;41,0;42,0;42,0
1957;1,207;41,0;42,0;42,0
1959;1,207;41,0;42,0;42,0
1964;1,211;41,0;42,0;43,0
1966;1,211;41,0;42,0;43,0
1970;1,212;41,0;43,0;43,0
1973;1,213;41,0;43,0;43,0
1976;1,214;41,0;43,0;43,0
1979;1,215;41,0;43,0;43,0
1986;1,217;41,0;43,0;43,0
1990;1,22;41,0;43,0;43,0
1991;1,22;41,0;43,0;43,0
1993;1,221;41,0;43,0;43,0
1995;1,222;41,0;43,0;43,0
1997;1,223;41,0;43,0;43,0
2000;1,224;41,0;43,0;43,0
2008;1,226;41,0;43,0;43,0
2011;1,227;41,0;43,0;43,0
2013;1,227;41,0;43,0;43,0
2015;1,228;41,0;43,0;43,0
2016;1,228;41,0;43,0;43,0
2017;1,228;41,0;43,0;43,0
2021;1,23;41,0;43,0;43,0
2022;1,231;41,0;42,0;43,0
2032;1,233;41,0;42,0;43,0
2035;1,234;41,0;42,0;43,0
2036;1,234;41,0;42,0;43,0
2039;1,235;41,0;42,0;43,0
2042;1,235;41,0;42,0;43,0
2043;1,236;41,0;42,0;43,0
2047;1,237;41,0;42,0;43,0
2055;1,238;41,0;42,0;43,0
2056;1,239;41,0;43,0;43,0
2058;1,24;41,0;43,0;43,0
2061;1,24;41,0;43,0;43,0
2064;1,241;41,0;42,0;43,0
2066;1,241;41,0;42,0;43,0
2069;1,242;41,0;41,0;43,0
2071;1,243;41,0;41,0;43,0
2072;1,244;41,0;41,0;43,0
2074;1,244;41,0;41,0;43,0
2077;1,245;41,0;41,0;43,0
2081;1,247;41,0;41,0;43,0
2084;1,248;41,0;41,0;43,0
2087;1,248;41,0;41,0;43,0
2089;1,249;41,0;41,0;43,0
2090;1,25;41,0;41,0;43,0
2092;1,25;41,0;41,0;43,0
2093;1,251;41,0;41,0;43,0
2094;1,251;41,0;41,0;43,0
2095;1,252;41,0;41,0;43,0
2097;1,253;41,0;41,0;43,0
2100;1,253;41,0;41,0;43,0
2101;1,254;41,0;41,0;43,0
2105;1,255;41,0;41,0;43,0
2106;1,255;41,0;42,0;43,0
2107;1,255;41,0;42,0;43,0
2108;1,256;41,0;42,0;43,0
2110;1,257;41,0;42,0;43,0
2114;1,258;41,0;42,0;43,0
2118;1,26;41,0;42,0;43,0
2124;1,261;41,0;42,0;44,0
2126;1,262;41,0;42,0;44,0
2127;1,262;41,0;42,0;44,0
2128;1,263;41,0;42,0;44,0
2129;1,263;41,0;42,0;44,0
2135;1,265;41,0;42,0;44,0
2136;1,265;41,0;42,0;44,0
2137;1,266;41,0;42,0;44,0
2138;1,266;41,0;42,0;44,0
2140;1,267;41,0;42,0;44,0
2141;1,267;41,0;42,0;44,0
2143;1,268;41,0;42,0;44,0
2145;1,269;41,0;42,0;44,0
2147;1,269;41,0;42,0;44,0
2156;1,27;41,0;43,0;44,0
2157;1,27;41,0;43,0;44,0
2158;1,27;41,0;43,0;44,0
2160;1,271;41,0;43,0;44,0
2163;1,272;41,0;43,0;44,0
2164;1,272;41,0;43,0;44,0
2165;1,272;41,0;43,0;44,0
2169;1,273;41,0;43,0;44,0
2170;1,274;41,0;43,0;44,0
2173;1,275;41,0;43,0;44,0
2177;1,276;41,0;43,0;44,0
2178;1,276;41,0;43,0;44,0
2179;1,277;41,0;43,0;44,0
2180;1,277;41,0;43,0;44,0
2184;1,279;41,0;43,0;44,0
2186;1,279;41,0;43,0;44,0
2192;1,28;41,0;44,0;44,0
2194;1,281;41,0;44,0;44,0
2198;1,281;41,0;44,0;44,0
2199;1,282;41,0;44,0;44,0
2202;1,283;41,0;44,0;44,0
2207;1,284;41,0;44,0;44,0
2214;1,285;41,0;44,0;44,0
2215;1,286;41,0;44,0;44,0
2216;1,286;41,0;44,0;44,0
2218;1,287;41,0;44,0;44,0
2219;1,287;41,0;44,0;44,0
2223;1,288;41,0;44,0;44,0
2227;1,288;41,0;43,0;44,0
2229;1,335;41,0;43,0;44,0
2232;1,337;41,0;41,0;44,0
2239;1,364;40,0;41,0;41,0
2240;1,409;40,0;40,0;41,0
2241;1,41;40,0;40,0;41,0
2243;1,41;40,0;40,0;41,0
2247;1,412;40,0;40,0;41,0
2249;1,413;40,0;40,0;41,0
2253;1,414;40,0;40,0;41,0
2255;1,415;40,0;40,0;41,0
2264;1,417;40,0;40,0;41,0
2265;1,417;40,0;40,0;41,0
2267;1,418;40,0;40,0;41,0
2269;1,419;40,0;40,0;41,0
2272;1,421;40,0;40,0;41,0
2273;1,421;40,0;40,0;41,0
2275;1,422;40,0;40,0;41,0
2276;1,422;40,0;40,0;41,0
2279;1,423;40,0;40,0;41,0
2280;1,423;40,0;40,0;41,0
2281;1,472;40,0;40,0;41,0
2282;1,473;40,0;40,0;41,0
2287;1,475;40,0;40,0;41,0
2288;1,477;40,0;41,0;41,0
2292;1,479;40,0;41,0;41,0
2293;1,48;40,0;41,0;41,0
2295;1,48;40,0;41,0;41,0
2298;1,481;40,0;41,0;41,0
2300;1,482;40,0;41,0;41,0
2301;1,482;40,0;41,0;41,0
2302;1,483;40,0;41,0;41,0
2303;1,483;40,0;41,0;41,0
2304;1,483;40,0;41,0;41,0
2306;1,484;40,0;41,0;41,0
2311;1,486;40,0;41,0;41,0
2314;1,487;40,0;41,0;41,0
2315;1,488;40,0;41,0;41,0
2316;1,488;40,0;40,0;41,0
2323;1,49;40,0;40,0;41,0
2324;1,49;40,0;40,0;41,0
2326;1,491;40,0;40,0;41,0
2327;1,491;40,0;40,0;41,0
2330;1,492;40,0;40,0;41,0
2331;1,492;40,0;40,0;41,0
2335;1,535;39,0;40,0;40,0
2338;1,535;39,0;39,0;40,0
2343;1,537;39,0;39,0;40,0
2345;1,538;39,0;39,0;40,0
2347;1,538;39,0;39,0;40,0
2353;1,54;39,0;39,0;40,0
2354;1,54;39,0;39,0;40,0
2362;1,541;39,0;39,0;40,0
2366;1,543;39,0;39,0;40,0
2369;1,545;39,0;39,0;40,0
2370;1,545;39,0;39,0;40,0
2372;1,546;39,0;39,0;40,0
2373;1,546;39,0;39,0;40,0
2375;1,548;39,0;39,0;40,0
2376;1,609;39,0;39,0;40,0
2379;1,61;39,0;39,0;40,0
2382;1,612;39,0;39,0;40,0
2386;1,613;39,0;39,0;40,0
2387;1,613;39,0;39,0;40,0
2388;1,613;39,0;39,0;40,0
2390;1,658;38,0;40,0;39,0
2391;1,658;38,0;38,0;39,0
2393;1,658;38,0;38,0;39,0
2394;1,659;38,0;38,0;39,0
2399;1,661;38,0;38,0;39,0
2401;1,661;38,0;38,0;39,0
2402;1,661;38,0;38,0;39,0
2406;1,705;38,0;38,0;39,0
2408;1,705;38,0;38,0;39,0
2411;1,728;38,0;38,0;39,0
2412;1,729;38,0;38,0;39,0
2413;1,75;38,0;38,0;39,0
2414;1,75;38,0;38,0;39,0
2420;1,755;38,0;38,0;39,0
2424;1,761;38,0;38,0;39,0
2425;1,761;38,0;38,0;39,0
2427;1,803;38,0;38,0;39,0
2431;1,826;38,0;38,0;39,0
2433;1,827;38,0;38,0;39,0
2437;1,829;38,0;38,0;39,0
2438;1,83;38,0;38,0;39,0
2440;1,83;38,0;38,0;39,0
2443;1,831;38,0;39,0;39,0
2444;1,832;38,0;39,0;39,0
2448;1,834;38,0;39,0;39,0
2450;1,836;38,0;38,0;39,0
2454;1,837;38,0;38,0;39,0
2458;1,88;38,0;38,0;39,0
2461;1,921;38,0;38,0;39,0
2469;1,946;38,0;38,0;39,0
2470;1,969;38,0;38,0;39,0
2474;1,99;38,0;38,0;39,0
2475;1,993;38,0;38,0;39,0
2477;2,018;38,0;38,0;39,0
2479;2,062;38,0;38,0;39,0
2490;2,091;38,0;38,0;39,0
2493;2,094;38,0;38,0;39,0
2499;2,16;38,0;39,0;39,0
2500;2,161;38,0;38,0;39,0
2501;2,162;38,0;38,0;39,0
2503;2,163;38,0;38,0;39,0
2505;2,164;38,0;38,0;39,0
2507;2,164;38,0;38,0;39,0
2509;2,165;38,0;38,0;39,0
2510;2,165;38,0;38,0;39,0
2511;2,166;38,0;38,0;39,0
2524;2,169;38,0;38,0;39,0
2527;2,169;38,0;38,0;39,0
2529;2,17;38,0;38,0;39,0
2532;2,17;38,0;38,0;39,0
2534;2,171;38,0;38,0;39,0
2537;2,171;38,0;38,0;39,0
2538;2,172;38,0;38,0;39,0
2541;2,173;38,0;38,0;39,0
2545;2,174;38,0;38,0;39,0
2548;2,174;38,0;38,0;39,0
2551;2,175;38,0;39,0;39,0
2553;2,176;38,0;39,0;39,0
2564;2,178;38,0;38,0;39,0
2568;2,18;38,0;38,0;39,0
2569;2,18;38,0;38,0;39,0
2571;2,181;38,0;38,0;39,0
2572;2,182;38,0;38,0;39,0
2574;2,183;38,0;38,0;39,0
2575;2,183;38,0;38,0;39,0
2590;2,186;38,0;38,0;39,0
2591;2,187;38,0;38,0;39,0
2592;2,187;38,0;38,0;39,0
2593;2,188;38,0;38,0;39,0
2595;2,188;38,0;38,0;39,0
2603;2,191;38,0;39,0;40,0
2605;2,191;38,0;39,0;40,0
2609;2,193;38,0;39,0;40,0
2611;2,193;38,0;39,0;40,0
2612;2,194;38,0;39,0;40,0
2613;2,195;38,0;39,0;40,0
2614;2,195;38,0;39,0;40,0
2615;2,196;38,0;39,0;40,0
2617;2,197;38,0;39,0;40,0
2619;2,198;38,0;39,0;40,0
2622;2,199;38,0;39,0;40,0
2623;2,2;38,0;39,0;40,0
2628;2,202;38,0;39,0;40,0
2630;2,203;38,0;39,0;40,0
2631;2,204;38,0;39,0;40,0
2634;2,204;38,0;39,0;40,0
2635;2,205;38,0;39,0;40,0
2637;2,205;38,0;39,0;40,0
2640;2,206;38,0;39,0;40,0
2641;2,206;38,0;39,0;40,0
2642;2,207;38,0;39,0;40,0
2643;2,208;38,0;39,0;40,0
2644;2,208;38,0;39,0;40,0
2649;2,209;38,0;39,0;40,0
2652;2,21;38,0;39,0;40,0
2654;2,211;38,0;39,0;40,0
2656;2,212;38,0;39,0;40,0
2657;2,212;38,0;39,0;40,0
2659;2,213;38,0;39,0;40,0
2662;2,214;38,0;39,0;40,0
2663;2,214;38,0;40,0;40,0
2664;2,215;38,0;40,0;40,0
2665;2,215;38,0;40,0;40,0
2666;2,216;38,0;40,0;40,0
2670;2,217;38,0;40,0;40,0
2672;2,218;38,0;40,0;40,0
2675;2,22;38,0;40,0;40,0
2677;2,221;38,0;40,0;40,0
2678;2,221;38,0;40,0;40,0
2679;2,222;38,0;40,0;40,0
2680;2,223;38,0;40,0;40,0
2683;2,224;38,0;40,0;40,0
2688;2,225;38,0;40,0;40,0
2692;2,226;38,0;40,0;40,0
2694;2,227;38,0;40,0;40,0
2697;2,228;38,0;40,0;40,0
2699;2,229;38,0;40,0;40,0
2705;2,231;38,0;40,0;40,0
2708;2,232;38,0;40,0;40,0
2709;2,232;38,0;40,0;40,0
2710;2,233;38,0;40,0;40,0
2713;2,234;38,0;40,0;40,0
2714;2,235;38,0;40,0;40,0
2716;2,235;38,0;40,0;40,0
2718;2,236;38,0;40,0;40,0
2719;2,236;38,0;40,0;40,0
2720;2,237;38,0;40,0;40,0
2721;2,237;38,0;40,0;40,0
2725;2,239;38,0;40,0;40,0
2727;2,239;38,0;40,0;40,0
2733;2,241;38,0;39,0;40,0
2740;2,243;38,0;39,0;40,0
2743;2,244;38,0;39,0;40,0
2752;2,247;38,0;39,0;40,0
2756;2,248;38,0;39,0;40,0
2760;2,249;38,0;39,0;40,0
2761;2,25;38,0;39,0;40,0
2762;2,25;38,0;39,0;40,0
2763;2,251;38,0;39,0;40,0
2764;2,252;38,0;39,0;40,0
2765;2,252;38,0;39,0;40,0
2766;2,253;38,0;39,0;40,0
2767;2,253;38,0;39,0;40,0
2768;2,254;38,0;39,0;40,0
2769;2,255;38,0;39,0;40,0
2771;2,255;38,0;39,0;40,0
2772;2,256;38,0;39,0;40,0
2775;2,257;38,0;39,0;40,0
2776;2,257;38,0;40,0;40,0
2781;2,258;38,0;40,0;40,0
2783;2,259;38,0;40,0;40,0
2784;2,26;38,0;40,0;40,0
2786;2,26;38,0;40,0;40,0
2789;2,261;38,0;39,0;40,0
2791;2,262;38,0;39,0;40,0
2792;2,262;38,0;39,0;40,0
2801;2,265;38,0;39,0;40,0
2803;2,265;38,0;39,0;40,0
2804;2,266;38,0;39,0;40,0
2806;2,267;38,0;39,0;40,0
2811;2,268;38,0;39,0;40,0
2814;2,269;38,0;39,0;40,0
2815;2,27;38,0;39,0;40,0
2816;2,271;38,0;39,0;40,0
2817;2,271;38,0;39,0;40,0
2821;2,272;38,0;39,0;40,0
2822;2,273;38,0;39,0;40,0
2828;2,275;38,0;39,0;40,0
2830;2,276;38,0;39,0;40,0
2832;2,276;38,0;39,0;40,0
2833;2,277;38,0;39,0;40,0
2836;2,277;38,0;39,0;40,0
2839;2,278;38,0;39,0;40,0
2841;2,279;38,0;39,0;40,0
2843;2,28;38,0;40,0;40,0
2845;2,28;38,0;40,0;40,0
2846;2,28;38,0;39,0;40,0
2847;2,281;38,0;39,0;40,0
2849;2,282;38,0;39,0;40,0
2851;2,283;38,0;38,0;40,0
2853;2,284;38,0;38,0;41,0
2854;2,284;38,0;38,0;41,0
2855;2,285;38,0;38,0;41,0
2856;2,285;38,0;38,0;41,0
2857;2,286;38,0;38,0;41,0
2858;2,287;38,0;38,0;41,0
2862;2,288;38,0;38,0;41,0
2863;2,289;38,0;38,0;41,0
2865;2,289;38,0;38,0;41,0
2868;2,29;38,0;38,0;41,0
2869;2,29;38,0;38,0;41,0
2870;2,291;38,0;38,0;41,0
2871;2,292;38,0;38,0;41,0
2872;2,292;38,0;38,0;41,0
2873;2,293;38,0;38,0;41,0
2874;2,293;38,0;38,0;41,0
2875;2,294;38,0;38,0;41,0
2879;2,295;38,0;38,0;41,0
2881;2,296;38,0;38,0;41,0
2882;2,3;37,0;38,0;38,0
2885;2,302;37,0;37,0;38,0
2887;2,302;37,0;37,0;38,0
2888;2,303;37,0;37,0;38,0
2894;2,305;37,0;37,0;38,0
2895;2,306;37,0;37,0;38,0
2897;2,307;37,0;37,0;38,0
2898;2,307;37,0;37,0;38,0
2900;2,307;37,0;37,0;38,0
2902;2,308;37,0;37,0;38,0
2904;2,309;37,0;37,0;38,0
2908;2,31;37,0;37,0;38,0
2909;2,31;37,0;37,0;38,0
2911;2,311;37,0;37,0;38,0
2912;2,312;37,0;37,0;38,0
2916;2,313;37,0;37,0;38,0
2917;2,313;37,0;37,0;38,0
2920;2,314;37,0;37,0;38,0
2922;2,314;37,0;37,0;38,0
2923;2,315;37,0;37,0;38,0
2927;2,316;37,0;37,0;38,0
2928;2,316;37,0;37,0;38,0
2929;2,317;37,0;37,0;38,0
2932;2,318;37,0;37,0;38,0
2938;2,32;37,0;37,0;38,0
2941;2,322;37,0;37,0;38,0
2944;2,322;37,0;37,0;38,0
2945;2,323;37,0;38,0;38,0
2946;2,323;37,0;38,0;38,0
2948;2,324;37,0;37,0;38,0
2949;2,325;37,0;37,0;38,0
2951;2,326;37,0;37,0;38,0
2953;2,326;37,0;37,0;38,0
2954;2,327;37,0;37,0;38,0
2956;2,328;37,0;37,0;38,0
2957;2,328;37,0;37,0;38,0
2960;2,329;37,0;37,0;38,0
2961;2,33;37,0;37,0;38,0
2966;2,332;37,0;37,0;38,0
2971;2,334;37,0;37,0;38,0
2974;2,335;37,0;37,0;38,0
2976;2,337;37,0;37,0;38,0
2978;2,338;37,0;37,0;38,0
2979;2,338;37,0;37,0;38,0
2980;2,339;37,0;37,0;38,0
2986;2,341;37,0;37,0;38,0
2988;2,342;37,0;37,0;38,0
2989;2,343;37,0;37,0;38,0
2990;2,343;37,0;37,0;38,0
2992;2,344;37,0;37,0;38,0
2994;2,344;37,0;37,0;38,0
2997;2,346;37,0;37,0;38,0
2998;2,346;37,0;37,0;38,0
3005;2,348;37,0;37,0;38,0
3007;2,349;37,0;38,0;38,0
3008;2,349;37,0;38,0;38,0
3014;2,351;37,0;38,0;38,0
3018;2,353;37,0;38,0;38,0
3020;2,353;37,0;37,0;38,0
3021;2,354;37,0;37,0;38,0
3022;2,354;37,0;37,0;38,0
3025;2,356;37,0;37,0;38,0
3028;2,357;37,0;37,0;38,0
3029;2,358;37,0;37,0;38,0
3032;2,359;37,0;37,0;38,0
3035;2,36;37,0;37,0;38,0
3037;2,36;37,0;37,0;38,0
3039;2,362;37,0;37,0;38,0
3040;2,362;37,0;37,0;38,0
3042;2,363;37,0;37,0;38,0
3043;2,364;37,0;37,0;38,0
3046;2,364;37,0;37,0;38,0
3052;2,366;37,0;37,0;38,0
3055;2,367;37,0;37,0;38,0
3059;2,369;37,0;37,0;38,0
3061;2,369;37,0;37,0;38,0
3067;2,371;37,0;37,0;38,0
3070;2,372;37,0;37,0;38,0
3073;2,373;37,0;37,0;38,0
3075;2,374;37,0;37,0;38,0
3076;2,374;37,0;37,0;38,0
3077;2,375;37,0;37,0;38,0
3078;2,375;37,0;37,0;38,0
3080;2,377;37,0;37,0;38,0
3084;2,378;37,0;37,0;38,0
3085;2,378;37,0;37,0;38,0
3087;2,379;37,0;37,0;38,0
3088;2,38;37,0;37,0;38,0
3091;2,382;37,0;37,0;38,0
3092;2,382;37,0;37,0;38,0
3093;2,383;37,0;37,0;38,0
3094;2,384;37,0;37,0;38,0
3100;2,385;37,0;38,0;38,0
3102;2,386;37,0;38,0;38,0
3103;2,387;37,0;38,0;38,0
3105;2,388;37,0;38,0;38,0
3106;2,388;37,0;38,0;38,0
3108;2,389;37,0;38,0;38,0
3110;2,39;37,0;38,0;38,0
3111;2,39;37,0;38,0;38,0
3112;2,39;37,0;38,0;38,0
3113;2,391;37,0;38,0;38,0
3115;2,392;37,0;38,0;38,0
3119;2,395;37,0;38,0;38,0
3121;2,395;37,0;37,0;38,0
3122;2,396;37,0;37,0;38,0
3124;2,396;37,0;37,0;38,0
3128;2,398;37,0;37,0;38,0
3132;2,399;37,0;37,0;38,0
3139;2,4;37,0;37,0;38,0
3141;2,401;37,0;37,0;38,0
3142;2,402;37,0;37,0;38,0
3143;2,402;37,0;37,0;38,0
3144;2,402;37,0;37,0;38,0
3147;2,403;37,0;37,0;38,0
3148;2,403;37,0;37,0;38,0
3149;2,403;37,0;37,0;38,0
3155;2,405;37,0;37,0;38,0
3157;2,406;37,0;37,0;38,0
3160;2,406;37,0;37,0;38,0
3161;2,406;37,0;37,0;38,0
3162;2,407;37,0;37,0;38,0
3163;2,408;37,0;37,0;38,0
3164;2,408;37,0;37,0;38,0
3166;2,409;37,0;37,0;38,0
3167;2,409;37,0;37,0;38,0
3172;2,41;37,0;37,0;38,0
3173;2,41;37,0;37,0;38,0
3175;2,41;37,0;37,0;38,0
3176;2,411;37,0;37,0;38,0
3178;2,413;36,0;37,0;37,0
3184;2,416;35,0;36,0;36,0
3188;2,417;35,0;35,0;36,0
3190;2,418;35,0;35,0;36,0
3192;2,418;35,0;35,0;36,0
3199;2,42;35,0;35,0;36,0
3201;2,421;35,0;35,0;36,0
3204;2,422;35,0;35,0;36,0
3205;2,423;35,0;35,0;36,0
3207;2,424;35,0;35,0;36,0
3209;2,424;35,0;35,0;36,0
3214;2,425;35,0;35,0;36,0
3216;2,426;35,0;35,0;36,0
3217;2,427;35,0;35,0;36,0
3220;2,427;35,0;35,0;36,0
3221;2,428;35,0;35,0;36,0
3225;2,429;35,0;35,0;36,0
3227;2,43;35,0;35,0;36,0
3229;2,431;35,0;35,0;36,0
3232;2,431;35,0;35,0;36,0
3234;2,432;35,0;35,0;36,0
3237;2,433;35,0;35,0;36,0
3238;2,433;35,0;35,0;36,0
3239;2,434;35,0;35,0;36,0
3241;2,435;35,0;35,0;36,0
3242;2,435;35,0;35,0;36,0
3244;2,435;35,0;35,0;36,0
3245;2,436;35,0;36,0;36,0
3248;2,437;35,0;36,0;36,0
3249;2,437;35,0;36,0;36,0
3250;2,437;35,0;36,0;36,0
3252;2,438;35,0;36,0;36,0
3253;2,439;35,0;36,0;36,0
3255;2,44;35,0;36,0;36,0
3256;2,44;35,0;36,0;36,0
3261;2,441;35,0;36,0;36,0
3262;2,441;35,0;36,0;36,0
3272;2,443;35,0;36,0;36,0
3273;2,444;35,0;36,0;36,0
3275;2,444;35,0;36,0;36,0
3277;2,444;35,0;36,0;36,0
3282;2,445;35,0;36,0;36,0
3283;2,445;35,0;36,0;36,0
3286;2,446;35,0;36,0;36,0
3290;2,447;35,0;36,0;36,0
3291;2,447;35,0;36,0;36,0
3292;2,448;35,0;36,0;36,0
3297;2,449;35,0;36,0;36,0
3298;2,449;35,0;35,0;36,0
3300;2,45;35,0;35,0;36,0
3301;2,451;35,0;35,0;36,0
3304;2,452;35,0;35,0;36,0
3305;2,452;35,0;35,0;36,0
3306;2,455;34,0;35,0;35,0
