Iteration;Time;BestFitness;CurrentFitness;Threshold
3308;2,455;34,0;34,0;35,0
3309;2,456;34,0;34,0;35,0
3312;2,456;34,0;34,0;35,0
3313;2,457;34,0;34,0;35,0
3316;2,458;34,0;34,0;35,0
3318;2,459;34,0;34,0;35,0
3319;2,459;34,0;34,0;35,0
3320;2,459;34,0;34,0;35,0
3324;2,46;34,0;34,0;35,0
3326;2,461;34,0;34,0;35,0
3329;2,462;34,0;34,0;35,0
3330;2,462;34,0;34,0;35,0
3334;2,464;34,0;34,0;35,0
3336;2,464;34,0;34,0;35,0
3338;2,465;34,0;34,0;35,0
3342;2,467;34,0;34,0;35,0
3344;2,467;34,0;34,0;35,0
3346;2,468;34,0;34,0;35,0
3357;2,469;34,0;34,0;35,0
3359;2,47;34,0;34,0;35,0
3362;2,47;34,0;34,0;35,0
3364;2,471;34,0;34,0;35,0
3365;2,471;34,0;34,0;35,0
3370;2,472;34,0;34,0;35,0
3371;2,473;34,0;35,0;35,0
3374;2,473;34,0;35,0;35,0
3376;2,474;34,0;35,0;35,0
3377;2,475;34,0;35,0;35,0
3379;2,475;34,0;35,0;35,0
3380;2,476;34,0;35,0;35,0
3381;2,476;34,0;35,0;35,0
3382;2,477;34,0;35,0;35,0
3383;2,477;34,0;34,0;35,0
3386;2,48;33,0;34,0;34,0
3393;2,481;33,0;33,0;34,0
3396;2,481;33,0;33,0;34,0
3401;2,483;33,0;33,0;34,0
3402;2,484;33,0;33,0;34,0
3405;2,485;33,0;33,0;34,0
3407;2,485;33,0;33,0;34,0
3408;2,486;33,0;33,0;34,0
3411;2,487;33,0;33,0;34,0
3417;2,487;33,0;33,0;34,0
3419;2,488;33,0;33,0;34,0
3420;2,489;33,0;33,0;34,0
3421;2,489;33,0;33,0;34,0
3423;2,49;33,0;33,0;34,0
3429;2,491;33,0;33,0;34,0
3430;2,492;33,0;33,0;34,0
3435;2,494;33,0;33,0;34,0
3436;2,494;33,0;33,0;34,0
3437;2,495;33,0;33,0;34,0
3438;2,496;33,0;33,0;34,0
3441;2,497;33,0;33,0;34,0
3443;2,498;33,0;33,0;34,0
3444;2,498;33,0;33,0;34,0
3445;2,5;33,0;33,0;34,0
3446;2,5;33,0;33,0;34,0
3447;2,501;33,0;33,0;34,0
3449;2,501;33,0;33,0;34,0
3451;2,502;33,0;33,0;34,0
3452;2,502;33,0;33,0;34,0
3453;2,503;33,0;33,0;34,0
3454;2,504;33,0;33,0;34,0
3456;2,504;33,0;33,0;34,0
3460;2,505;33,0;33,0;34,0
3461;2,505;33,0;33,0;34,0
3464;2,507;33,0;34,0;34,0
3465;2,507;33,0;34,0;34,0
3466;2,508;33,0;34,0;34,0
3468;2,509;33,0;34,0;34,0
3470;2,51;33,0;34,0;34,0
3471;2,511;33,0;34,0;34,0
3473;2,511;33,0;34,0;34,0
3475;2,513;33,0;34,0;34,0
3481;2,514;33,0;33,0;34,0
3483;2,515;33,0;33,0;34,0
3486;2,516;33,0;33,0;34,0
3489;2,516;33,0;33,0;34,0
3495;2,518;33,0;33,0;34,0
3497;2,518;33,0;33,0;34,0
3498;2,519;33,0;33,0;34,0
3500;2,52;33,0;33,0;34,0
3501;2,52;33,0;33,0;34,0
3506;2,521;33,0;33,0;34,0
3507;2,521;33,0;33,0;34,0
3510;2,522;33,0;33,0;34,0
3512;2,523;33,0;33,0;34,0
3513;2,523;33,0;33,0;34,0
3514;2,523;33,0;33,0;34,0
3516;2,524;33,0;33,0;34,0
3517;2,524;33,0;33,0;34,0
3518;2,525;33,0;33,0;34,0
3530;2,527;33,0;33,0;34,0
3531;2,527;33,0;33,0;34,0
3532;2,528;33,0;33,0;34,0
3534;2,528;33,0;33,0;34,0
3535;2,529;33,0;33,0;34,0
3538;2,53;33,0;33,0;34,0
3542;2,531;33,0;33,0;34,0
3543;2,532;33,0;33,0;34,0
3545;2,532;33,0;33,0;34,0
3546;2,533;33,0;33,0;34,0
3551;2,534;33,0;34,0;34,0
3555;2,535;33,0;34,0;34,0
3556;2,535;33,0;34,0;34,0
3557;2,536;33,0;34,0;34,0
3558;2,537;33,0;34,0;34,0
3559;2,537;33,0;34,0;34,0
3563;2,538;33,0;34,0;34,0
3565;2,539;33,0;34,0;34,0
3567;2,539;33,0;34,0;34,0
3568;2,539;33,0;34,0;34,0
3574;2,541;33,0;33,0;34,0
3577;2,542;33,0;33,0;34,0
3580;2,542;33,0;33,0;34,0
3581;2,543;33,0;33,0;34,0
3583;2,544;33,0;33,0;34,0
3586;2,545;33,0;33,0;34,0
3588;2,546;33,0;33,0;34,0
3590;2,546;33,0;33,0;34,0
3592;2,547;33,0;33,0;34,0
3594;2,548;33,0;33,0;34,0
3600;2,55;33,0;33,0;34,0
3602;2,551;33,0;33,0;34,0
3603;2,551;33,0;33,0;34,0
3604;2,552;33,0;33,0;34,0
3606;2,553;33,0;33,0;34,0
3608;2,553;33,0;33,0;34,0
3612;2,554;33,0;33,0;34,0
3613;2,555;33,0;33,0;34,0
3614;2,555;33,0;33,0;34,0
3617;2,557;33,0;33,0;34,0
3619;2,557;33,0;33,0;34,0
3621;2,558;33,0;33,0;34,0
3622;2,559;33,0;33,0;34,0
3623;2,56;33,0;33,0;34,0
3625;2,56;33,0;33,0;34,0
3627;2,561;33,0;33,0;34,0
3631;2,562;33,0;33,0;34,0
3633;2,562;33,0;33,0;34,0
3634;2,563;33,0;33,0;34,0
3637;2,564;33,0;33,0;34,0
3641;2,564;33,0;33,0;34,0
3642;2,565;33,0;34,0;34,0
3645;2,565;33,0;34,0;34,0
3646;2,566;33,0;34,0;34,0
3653;2,568;33,0;33,0;34,0
3655;2,568;33,0;33,0;34,0
3656;2,569;33,0;33,0;34,0
3661;2,57;33,0;33,0;34,0
3664;2,57;33,0;33,0;34,0
3666;2,572;33,0;33,0;34,0
3667;2,572;33,0;33,0;34,0
3672;2,574;33,0;33,0;34,0
3675;2,575;33,0;33,0;34,0
3678;2,575;33,0;33,0;34,0
3683;2,576;33,0;33,0;34,0
3685;2,577;33,0;33,0;34,0
3686;2,577;33,0;33,0;34,0
3689;2,578;33,0;33,0;34,0
3691;2,579;33,0;33,0;34,0
3693;2,579;33,0;33,0;34,0
3695;2,579;33,0;33,0;34,0
3697;2,58;33,0;33,0;34,0
3702;2,581;33,0;33,0;34,0
3705;2,582;33,0;33,0;34,0
3708;2,583;33,0;33,0;34,0
3712;2,584;33,0;33,0;34,0
3714;2,584;33,0;33,0;34,0
3715;2,584;33,0;33,0;34,0
3716;2,585;33,0;34,0;34,0
3717;2,585;33,0;34,0;34,0
3718;2,586;33,0;34,0;34,0
3724;2,587;33,0;34,0;34,0
3725;2,588;33,0;34,0;34,0
3727;2,588;33,0;34,0;34,0
3728;2,589;33,0;34,0;34,0
3729;2,589;33,0;34,0;34,0
3734;2,59;33,0;34,0;35,0
3735;2,591;33,0;34,0;35,0
3736;2,592;33,0;34,0;35,0
3741;2,593;33,0;34,0;35,0
3743;2,594;33,0;34,0;35,0
3748;2,595;33,0;34,0;35,0
3749;2,595;33,0;34,0;35,0
3751;2,596;33,0;34,0;35,0
3755;2,597;33,0;34,0;35,0
3760;2,598;33,0;34,0;35,0
3762;2,599;33,0;34,0;35,0
3763;2,599;33,0;34,0;35,0
3764;2,6;33,0;34,0;35,0
3765;2,601;33,0;34,0;35,0
3768;2,602;33,0;34,0;35,0
3770;2,602;33,0;34,0;35,0
3771;2,603;33,0;34,0;35,0
3773;2,604;33,0;34,0;35,0
3775;2,604;33,0;34,0;35,0
3776;2,606;33,0;34,0;35,0
3777;2,606;33,0;34,0;35,0
3780;2,607;33,0;34,0;35,0
3784;2,608;33,0;34,0;35,0
3786;2,608;33,0;34,0;35,0
3787;2,609;33,0;34,0;35,0
3791;2,61;33,0;34,0;35,0
3794;2,611;33,0;35,0;35,0
3801;2,612;33,0;35,0;35,0
3803;2,614;33,0;35,0;35,0
3805;2,614;33,0;34,0;35,0
3806;2,615;33,0;34,0;35,0
3807;2,615;33,0;34,0;35,0
3808;2,616;33,0;34,0;35,0
3809;2,616;33,0;34,0;35,0
3813;2,617;33,0;34,0;35,0
3815;2,617;33,0;34,0;35,0
3817;2,618;33,0;34,0;35,0
3820;2,619;33,0;34,0;35,0
3821;2,619;33,0;34,0;35,0
3823;2,621;33,0;34,0;35,0
3829;2,622;33,0;34,0;35,0
3831;2,623;33,0;34,0;35,0
3832;2,623;33,0;34,0;35,0
3834;2,624;33,0;34,0;35,0
3835;2,624;33,0;34,0;35,0
3838;2,625;33,0;34,0;35,0
3839;2,626;33,0;34,0;35,0
3844;2,628;33,0;33,0;35,0
3846;2,629;33,0;33,0;35,0
3849;2,632;32,0;33,0;33,0
3850;2,633;32,0;32,0;33,0
3855;2,634;32,0;32,0;33,0
3856;2,634;32,0;32,0;33,0
3857;2,634;32,0;32,0;33,0
3859;2,635;32,0;32,0;33,0
3860;2,636;32,0;32,0;33,0
3866;2,637;32,0;32,0;33,0
3868;2,638;32,0;32,0;33,0
3877;2,64;32,0;32,0;33,0
3880;2,641;32,0;32,0;33,0
3882;2,641;32,0;32,0;33,0
3886;2,642;32,0;32,0;33,0
3889;2,643;32,0;32,0;33,0
3891;2,643;32,0;32,0;33,0
3892;2,644;32,0;32,0;33,0
3895;2,645;32,0;32,0;33,0
3896;2,646;32,0;32,0;33,0
3897;2,647;32,0;32,0;33,0
3898;2,647;32,0;32,0;33,0
3901;2,648;32,0;32,0;33,0
3904;2,648;32,0;32,0;33,0
3909;2,65;32,0;32,0;33,0
3913;2,652;32,0;32,0;33,0
3914;2,652;32,0;32,0;33,0
3918;2,653;32,0;32,0;33,0
3919;2,654;32,0;32,0;33,0
3920;2,655;32,0;32,0;33,0
3922;2,701;31,0;32,0;32,0
3923;2,702;31,0;31,0;32,0
3925;2,703;31,0;31,0;32,0
3926;2,703;31,0;31,0;32,0
3927;2,703;31,0;31,0;32,0
3930;2,704;31,0;31,0;32,0
3932;2,705;31,0;31,0;32,0
3933;2,705;31,0;31,0;32,0
3936;2,707;31,0;31,0;32,0
3938;2,708;31,0;31,0;32,0
3942;2,709;31,0;31,0;32,0
3943;2,709;31,0;31,0;32,0
3945;2,71;31,0;31,0;32,0
3949;2,755;31,0;31,0;32,0
3952;2,756;31,0;31,0;32,0
3953;2,757;31,0;31,0;32,0
3954;2,799;31,0;31,0;32,0
3955;2,8;31,0;31,0;32,0
3956;2,8;31,0;31,0;32,0
3957;2,8;31,0;31,0;32,0
3960;2,801;31,0;31,0;32,0
3962;2,801;31,0;31,0;32,0
3963;2,802;31,0;31,0;32,0
3968;2,847;31,0;31,0;32,0
3972;2,848;31,0;31,0;32,0
3977;2,934;31,0;31,0;32,0
3978;2,935;31,0;31,0;32,0
3980;2,936;31,0;31,0;32,0
3990;2,941;31,0;31,0;32,0
3991;2,942;31,0;31,0;32,0
3992;2,943;31,0;31,0;32,0
3993;2,943;31,0;31,0;32,0
3994;2,985;30,0;31,0;31,0
3996;3,078;29,0;30,0;30,0
3998;3,082;29,0;29,0;30,0
4000;3,084;29,0;29,0;30,0
4012;3,086;29,0;29,0;30,0
4014;3,086;29,0;29,0;30,0
4042;3,09;29,0;29,0;30,0
4043;3,09;29,0;29,0;30,0
4044;3,09;29,0;29,0;30,0
4045;3,09;29,0;30,0;30,0
4046;3,091;29,0;30,0;30,0
4047;3,091;29,0;30,0;30,0
4056;3,093;29,0;30,0;30,0
4057;3,093;29,0;30,0;30,0
4070;3,095;29,0;30,0;30,0
4073;3,096;29,0;30,0;30,0
4084;3,097;29,0;30,0;30,0
4093;3,1;29,0;29,0;30,0
4094;3,1;29,0;29,0;30,0
4102;3,102;29,0;29,0;30,0
4110;3,104;29,0;29,0;30,0
4113;3,105;29,0;29,0;30,0
4115;3,105;29,0;29,0;30,0
4121;3,106;29,0;29,0;30,0
4128;3,108;29,0;29,0;30,0
4129;3,109;29,0;29,0;30,0
4134;3,11;29,0;29,0;30,0
4139;3,111;29,0;29,0;30,0
4149;3,113;29,0;30,0;30,0
4151;3,113;29,0;30,0;30,0
4152;3,113;29,0;30,0;30,0
4157;3,115;29,0;30,0;30,0
4160;3,115;29,0;30,0;30,0
4169;3,117;29,0;30,0;30,0
4172;3,117;29,0;30,0;30,0
4173;3,118;29,0;30,0;30,0
4178;3,118;29,0;30,0;30,0
4182;3,119;29,0;30,0;30,0
4190;3,12;29,0;29,0;30,0
4196;3,122;29,0;29,0;30,0
4198;3,122;29,0;29,0;30,0
4200;3,123;29,0;29,0;30,0
4205;3,124;29,0;29,0;30,0
4206;3,125;29,0;29,0;30,0
4211;3,126;29,0;29,0;30,0
4212;3,127;29,0;29,0;30,0
4219;3,128;29,0;29,0;30,0
4231;3,13;29,0;29,0;30,0
4234;3,13;29,0;29,0;30,0
4238;3,131;29,0;30,0;31,0
4258;3,135;29,0;30,0;31,0
4261;3,136;29,0;30,0;31,0
4262;3,136;29,0;30,0;31,0
4265;3,137;29,0;30,0;31,0
4273;3,138;29,0;30,0;31,0
4276;3,139;29,0;30,0;31,0
4279;3,14;29,0;30,0;31,0
4285;3,141;29,0;29,0;31,0
4306;3,145;29,0;29,0;31,0
4307;3,146;29,0;29,0;31,0
4309;3,146;29,0;29,0;31,0
4312;3,147;29,0;29,0;31,0
4318;3,148;29,0;29,0;31,0
4322;3,148;29,0;29,0;31,0
4323;3,148;29,0;29,0;31,0
4329;3,15;29,0;29,0;31,0
4334;3,151;29,0;30,0;31,0
4344;3,153;29,0;30,0;31,0
4351;3,155;29,0;30,0;31,0
4362;3,157;29,0;29,0;31,0
4369;3,158;29,0;29,0;31,0
4372;3,159;29,0;29,0;31,0
4374;3,159;29,0;29,0;31,0
4376;3,159;29,0;29,0;31,0
4394;3,163;29,0;29,0;31,0
4396;3,165;29,0;29,0;31,0
4398;3,165;29,0;29,0;31,0
4406;3,166;29,0;30,0;31,0
4408;3,168;29,0;30,0;31,0
4417;3,169;29,0;29,0;31,0
4419;3,17;29,0;29,0;31,0
4421;3,171;29,0;29,0;31,0
4429;3,172;29,0;29,0;31,0
4452;3,176;29,0;29,0;31,0
4455;3,177;29,0;31,0;31,0
4457;3,177;29,0;30,0;31,0
4458;3,178;29,0;30,0;31,0
4463;3,179;29,0;30,0;31,0
4467;3,18;29,0;30,0;32,0
4489;3,184;29,0;30,0;32,0
4494;3,186;29,0;30,0;32,0
4498;3,186;29,0;30,0;32,0
4500;3,188;29,0;30,0;32,0
4521;3,191;29,0;29,0;32,0
4526;3,192;29,0;29,0;32,0
4531;3,193;29,0;29,0;32,0
4535;3,193;29,0;29,0;32,0
4541;3,194;29,0;29,0;32,0
4544;3,196;29,0;29,0;32,0
4545;3,196;29,0;29,0;32,0
4547;3,196;29,0;29,0;32,0
4558;3,198;29,0;30,0;32,0
4565;3,199;29,0;29,0;32,0
4567;3,2;29,0;29,0;32,0
4577;3,202;29,0;29,0;32,0
4582;3,203;29,0;29,0;32,0
4584;3,203;29,0;29,0;32,0
4588;3,205;28,0;29,0;29,0
4604;3,208;28,0;28,0;29,0
4616;3,209;28,0;28,0;29,0
4625;3,212;28,0;28,0;29,0
4631;3,213;28,0;28,0;29,0
4633;3,214;28,0;28,0;29,0
4645;3,217;28,0;28,0;29,0
4648;3,218;28,0;28,0;29,0
4649;3,218;28,0;29,0;29,0
4654;3,219;28,0;29,0;29,0
4655;3,22;28,0;29,0;29,0
4667;3,223;28,0;29,0;29,0
4685;3,226;28,0;28,0;29,0
4693;3,228;28,0;28,0;29,0
4705;3,23;28,0;28,0;29,0
4710;3,232;28,0;28,0;29,0
4717;3,233;28,0;28,0;29,0
4718;3,233;28,0;29,0;29,0
4721;3,234;28,0;29,0;29,0
4722;3,234;28,0;29,0;29,0
4723;3,234;28,0;29,0;29,0
4725;3,236;28,0;29,0;29,0
4729;3,236;28,0;29,0;29,0
4734;3,237;28,0;29,0;29,0
4738;3,238;28,0;29,0;29,0
4740;3,239;28,0;29,0;29,0
4742;3,241;28,0;29,0;29,0
4743;3,242;28,0;29,0;29,0
4745;3,242;28,0;29,0;29,0
4748;3,243;28,0;29,0;29,0
4750;3,243;28,0;29,0;29,0
4754;3,244;28,0;29,0;29,0
4762;3,246;28,0;29,0;29,0
4764;3,248;28,0;29,0;29,0
4778;3,25;28,0;29,0;29,0
4779;3,25;28,0;29,0;29,0
4785;3,253;28,0;29,0;29,0
4792;3,254;28,0;29,0;29,0
4793;3,255;28,0;29,0;29,0
4810;3,258;28,0;29,0;29,0
4812;3,259;28,0;29,0;29,0
4819;3,26;28,0;29,0;29,0
4829;3,262;28,0;29,0;29,0
4834;3,264;28,0;29,0;29,0
4835;3,265;28,0;29,0;29,0
4837;3,265;28,0;29,0;29,0
4841;3,266;28,0;29,0;29,0
4851;3,268;28,0;29,0;29,0
4860;3,269;28,0;29,0;30,0
4861;3,27;28,0;29,0;30,0
4868;3,271;28,0;30,0;30,0
4877;3,272;28,0;28,0;30,0
4887;3,274;28,0;28,0;30,0
4894;3,275;28,0;28,0;30,0
4897;3,276;28,0;28,0;30,0
4913;3,279;28,0;28,0;30,0
4919;3,28;28,0;28,0;30,0
4922;3,282;28,0;29,0;30,0
4923;3,282;28,0;29,0;30,0
4926;3,283;28,0;29,0;30,0
4928;3,284;28,0;29,0;30,0
4940;3,287;28,0;29,0;30,0
4942;3,287;28,0;29,0;30,0
4957;3,29;28,0;29,0;30,0
4958;3,29;28,0;29,0;30,0
4961;3,29;28,0;28,0;30,0
4963;3,29;28,0;28,0;30,0
4966;3,293;27,0;28,0;28,0
4973;3,296;27,0;27,0;28,0
4974;3,296;27,0;27,0;28,0
4978;3,298;27,0;27,0;28,0
4987;3,3;27,0;27,0;28,0
4995;3,303;27,0;27,0;28,0
4999;3,303;27,0;27,0;28,0
5004;3,304;27,0;27,0;28,0
5008;3,305;27,0;27,0;28,0
5009;3,306;27,0;27,0;28,0
5013;3,307;27,0;27,0;28,0
5015;3,307;27,0;27,0;28,0
5020;3,309;27,0;27,0;28,0
5026;3,311;27,0;27,0;28,0
5029;3,313;27,0;27,0;28,0
5032;3,313;27,0;27,0;28,0
5033;3,313;27,0;28,0;28,0
5034;3,315;27,0;28,0;28,0
5038;3,316;27,0;28,0;28,0
5047;3,318;27,0;28,0;28,0
5051;3,32;27,0;28,0;28,0
5055;3,32;27,0;27,0;28,0
5059;3,322;27,0;27,0;28,0
5060;3,323;27,0;27,0;28,0
5067;3,324;27,0;27,0;28,0
5080;3,326;27,0;27,0;28,0
5084;3,327;27,0;27,0;28,0
5091;3,329;27,0;27,0;28,0
5093;3,33;27,0;27,0;28,0
5100;3,333;27,0;27,0;28,0
5112;3,335;27,0;27,0;28,0
5115;3,337;27,0;28,0;28,0
5120;3,338;27,0;28,0;28,0
5135;3,341;27,0;28,0;28,0
5142;3,343;27,0;28,0;28,0
5161;3,346;27,0;28,0;28,0
5164;3,347;27,0;28,0;28,0
5167;3,349;27,0;28,0;28,0
5172;3,351;27,0;28,0;28,0
5175;3,352;27,0;28,0;28,0
5186;3,354;27,0;28,0;28,0
5199;3,356;27,0;28,0;28,0
5204;3,356;27,0;28,0;28,0
5212;3,357;27,0;28,0;28,0
5217;3,359;27,0;28,0;28,0
5220;3,359;27,0;28,0;28,0
5227;3,362;27,0;28,0;28,0
5229;3,362;27,0;28,0;28,0
5230;3,363;27,0;28,0;28,0
5232;3,365;27,0;28,0;28,0
5233;3,366;27,0;28,0;28,0
5242;3,367;27,0;27,0;28,0
5248;3,369;27,0;27,0;28,0
5249;3,37;27,0;27,0;28,0
5252;3,371;27,0;27,0;28,0
5256;3,372;27,0;27,0;28,0
5263;3,374;27,0;27,0;28,0
5267;3,375;27,0;27,0;28,0
5280;3,377;27,0;27,0;29,0
5286;3,379;27,0;27,0;29,0
5289;3,379;27,0;27,0;29,0
5293;3,38;27,0;27,0;29,0
5296;3,381;27,0;27,0;29,0
5302;3,382;27,0;29,0;29,0
5312;3,383;27,0;29,0;29,0
5314;3,384;27,0;29,0;29,0
5319;3,385;27,0;29,0;29,0
5321;3,385;27,0;27,0;29,0
5327;3,386;27,0;27,0;29,0
5330;3,387;27,0;27,0;29,0
5331;3,388;27,0;27,0;29,0
5340;3,39;27,0;27,0;29,0
5344;3,391;27,0;27,0;29,0
5346;3,392;27,0;27,0;29,0
5347;3,392;27,0;27,0;29,0
5348;3,392;27,0;27,0;29,0
5349;3,392;27,0;27,0;29,0
5352;3,394;27,0;27,0;29,0
5368;3,396;27,0;27,0;29,0
5370;3,398;27,0;27,0;29,0
5375;3,399;27,0;27,0;29,0
5385;3,4;27,0;27,0;29,0
5396;3,403;27,0;28,0;29,0
5399;3,404;27,0;27,0;29,0
5410;3,406;27,0;27,0;29,0
5418;3,407;27,0;27,0;29,0
5427;3,409;27,0;27,0;29,0
5430;3,41;27,0;27,0;29,0
5431;3,411;27,0;27,0;29,0
5434;3,411;27,0;27,0;29,0
5435;3,412;27,0;27,0;29,0
5438;3,413;27,0;27,0;29,0
5442;3,464;26,0;27,0;27,0
5445;3,464;26,0;26,0;27,0
5449;3,465;26,0;26,0;27,0
5453;3,467;26,0;26,0;27,0
5455;3,516;26,0;26,0;27,0
5457;3,519;26,0;26,0;27,0
5463;3,568;26,0;26,0;27,0
5466;3,616;26,0;26,0;27,0
5475;3,665;26,0;26,0;27,0
5477;3,714;26,0;26,0;27,0
5479;3,814;26,0;26,0;27,0
5482;3,818;26,0;26,0;27,0
5488;3,866;26,0;26,0;27,0
5490;3,918;26,0;26,0;27,0
5494;4,011;26,0;26,0;27,0
5495;4,057;26,0;26,0;27,0
5496;4,103;26,0;26,0;27,0
5504;4,151;26,0;26,0;27,0
5512;4,152;26,0;26,0;27,0
5518;4,153;26,0;26,0;27,0
5521;4,154;26,0;26,0;27,0
5526;4,155;26,0;27,0;27,0
5528;4,157;26,0;26,0;27,0
5545;4,159;26,0;26,0;27,0
5550;4,16;26,0;26,0;27,0
5555;4,162;26,0;26,0;27,0
5565;4,165;26,0;26,0;27,0
5567;4,166;25,0;26,0;26,0
5579;4,17;25,0;25,0;26,0
5601;4,176;25,0;25,0;26,0
5609;4,178;25,0;25,0;26,0
5611;4,178;25,0;25,0;26,0
5614;4,178;25,0;25,0;26,0
5620;4,181;25,0;25,0;26,0
5625;4,181;25,0;25,0;26,0
5639;4,184;25,0;25,0;26,0
5640;4,184;25,0;25,0;26,0
5642;4,185;25,0;25,0;26,0
5646;4,185;25,0;26,0;26,0
5649;4,186;25,0;26,0;26,0
5654;4,187;25,0;26,0;26,0
5658;4,187;25,0;26,0;26,0
5666;4,189;25,0;26,0;26,0
5682;4,191;25,0;26,0;26,0
5684;4,191;25,0;26,0;26,0
5688;4,192;25,0;26,0;26,0
5701;4,194;25,0;26,0;26,0
5704;4,195;25,0;26,0;26,0
5705;4,195;25,0;26,0;26,0
5709;4,196;25,0;26,0;26,0
5716;4,198;25,0;26,0;26,0
5720;4,199;25,0;26,0;26,0
5739;4,203;25,0;26,0;26,0
5740;4,204;25,0;26,0;26,0
5746;4,205;25,0;26,0;26,0
5748;4,206;25,0;26,0;26,0
5749;4,206;25,0;26,0;26,0
5754;4,207;25,0;26,0;26,0
5756;4,208;25,0;26,0;26,0
5766;4,21;25,0;25,0;26,0
5772;4,21;25,0;25,0;26,0
5777;4,211;25,0;25,0;26,0
5781;4,212;25,0;25,0;26,0
5791;4,213;25,0;25,0;26,0
5802;4,215;25,0;25,0;26,0
5806;4,216;25,0;25,0;26,0
5810;4,217;25,0;25,0;26,0
5812;4,218;25,0;25,0;26,0
5821;4,219;25,0;25,0;26,0
5827;4,22;25,0;25,0;26,0
5828;4,22;25,0;25,0;26,0
5831;4,221;25,0;25,0;26,0
5834;4,222;25,0;25,0;26,0
5846;4,224;25,0;26,0;26,0
5858;4,226;25,0;26,0;26,0
5859;4,227;25,0;26,0;26,0
5861;4,227;25,0;26,0;26,0
5867;4,229;25,0;26,0;26,0
5872;4,229;25,0;26,0;26,0
5885;4,232;25,0;26,0;26,0
5896;4,234;25,0;25,0;26,0
5900;4,235;25,0;25,0;26,0
5905;4,236;25,0;25,0;26,0
5906;4,236;25,0;25,0;26,0
5910;4,237;25,0;25,0;26,0
5915;4,238;25,0;25,0;26,0
5921;4,239;25,0;25,0;26,0
5927;4,241;25,0;25,0;26,0
5931;4,243;25,0;25,0;26,0
5933;4,243;25,0;25,0;26,0
5940;4,245;24,0;25,0;25,0
5952;4,247;24,0;24,0;25,0
5963;4,249;24,0;24,0;25,0
5964;4,25;24,0;24,0;25,0
5968;4,252;24,0;24,0;25,0
5974;4,253;24,0;24,0;25,0
5975;4,254;24,0;24,0;25,0
5978;4,254;24,0;24,0;25,0
5981;4,254;24,0;24,0;25,0
5996;4,26;24,0;24,0;25,0
5997;4,26;24,0;24,0;25,0
6005;4,261;24,0;24,0;25,0
6006;4,261;24,0;24,0;25,0
6012;4,262;24,0;24,0;25,0
6013;4,262;24,0;24,0;25,0
6022;4,264;24,0;24,0;25,0
6024;4,265;24,0;24,0;25,0
6025;4,267;24,0;24,0;25,0
6027;4,267;24,0;24,0;25,0
6034;4,269;24,0;25,0;25,0
6038;4,271;24,0;24,0;25,0
6045;4,272;24,0;24,0;25,0
6048;4,273;24,0;24,0;25,0
6050;4,273;24,0;24,0;25,0
6053;4,274;24,0;24,0;25,0
6058;4,274;24,0;24,0;25,0
6067;4,276;24,0;24,0;25,0
6070;4,276;24,0;24,0;25,0
6074;4,278;24,0;24,0;25,0
6093;4,281;24,0;24,0;25,0
6096;4,282;24,0;24,0;25,0
6103;4,283;24,0;24,0;25,0
6111;4,284;24,0;24,0;25,0
6124;4,286;24,0;24,0;25,0
6126;4,287;24,0;25,0;25,0
6136;4,29;24,0;25,0;25,0
6138;4,291;24,0;25,0;25,0
6143;4,293;24,0;24,0;25,0
6156;4,296;24,0;24,0;25,0
6158;4,296;24,0;24,0;25,0
6163;4,297;24,0;24,0;25,0
6165;4,298;24,0;24,0;25,0
6173;4,299;24,0;24,0;25,0
6175;4,3;24,0;24,0;25,0
6177;4,3;24,0;24,0;25,0
6184;4,301;24,0;24,0;25,0
6195;4,304;24,0;24,0;25,0
6197;4,305;24,0;24,0;25,0
6205;4,307;24,0;24,0;25,0
6207;4,308;24,0;24,0;25,0
6216;4,309;24,0;24,0;25,0
6222;4,311;24,0;24,0;25,0
6223;4,311;24,0;25,0;25,0
6225;4,311;24,0;24,0;25,0
6229;4,312;24,0;24,0;25,0
6238;4,314;24,0;24,0;25,0
6244;4,315;24,0;24,0;25,0
6254;4,316;24,0;24,0;25,0
6255;4,317;24,0;24,0;25,0
6260;4,318;24,0;24,0;25,0
6264;4,319;24,0;24,0;25,0
6270;4,321;24,0;24,0;25,0
6289;4,324;24,0;24,0;25,0
