Iteration;Time;BestFitness;Call-0;Best-0;Imp-0;Eq-0;Wrs-0;Tm-0;Call-1;Best-1;Imp-1;Eq-1;Wrs-1;Tm-1;Call-2;Best-2;Imp-2;Eq-2;Wrs-2;Tm-2;Call-3;Best-3;Imp-3;Eq-3;Wrs-3;Tm-3;Call-4;Best-4;Imp-4;Eq-4;Wrs-4;Tm-4;Call-5;Best-5;Imp-5;Eq-5;Wrs-5;Tm-5;Call-6;Best-6;Imp-6;Eq-6;Wrs-6;Tm-6;Call-7;Best-7;Imp-7;Eq-7;Wrs-7;Tm-7;Call-8;Best-8;Imp-8;Eq-8;Wrs-8;Tm-8;Call-9;Best-9;Imp-9;Eq-9;Wrs-9;Tm-9;Call-10;Best-10;Imp-10;Eq-10;Wrs-10;Tm-10;
479;0,629;79,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;90;16;17;14;59;0,024324;129;14;14;12;103;0,019398;71;28;33;18;20;0,040735;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;145;82;85;60;0;0,097936;16;0;0;3;13;0,002215;15;0;0;7;8;0,002531;
482;0,632;78,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;90;16;17;14;59;0,024324;129;14;14;12;103;0,019398;72;28;33;18;21;0,041173;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;147;83;86;61;0;0,099116;16;0;0;3;13;0,002215;15;0;0;7;8;0,002531;
488;0,639;77,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;90;16;17;14;59;0,024324;130;14;14;12;104;0,019501;73;28;33;18;22;0,041631;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;150;84;87;63;0;0,101005;16;0;0;3;13;0,002215;16;0;0;8;8;0,002656;
491;0,646;76,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;90;16;17;14;59;0,024324;130;14;14;12;104;0,019501;74;28;33;18;23;0,042146;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;152;85;88;64;0;0,102302;16;0;0;3;13;0,002215;16;0;0;8;8;0,002656;
501;0,655;75,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;91;16;17;14;60;0,024598;131;14;14;12;105;0,019651;77;28;33;21;23;0,043589;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;156;86;89;67;0;0,104739;17;0;0;4;13;0,002359;16;0;0;8;8;0,002656;
505;0,661;74,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;92;16;17;15;60;0,024887;132;15;15;12;105;0,0198;78;28;33;21;24;0,044063;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;157;86;89;68;0;0,105453;17;0;0;4;13;0,002359;16;0;0;8;8;0,002656;
514;0,669;72,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;93;16;17;15;61;0,025105;135;15;15;12;108;0,020184;79;28;33;21;25;0,044562;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;160;87;90;70;0;0,107307;18;0;0;5;13;0,002489;16;0;0;8;8;0,002656;
517;0,676;71,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;93;16;17;15;61;0,025105;135;15;15;12;108;0,020184;80;28;33;21;26;0,045027;8;0;0;0;8;0,003141;2;1;1;1;0;0,007625;162;88;91;71;0;0,108633;18;0;0;5;13;0,002489;16;0;0;8;8;0,002656;
532;0,684;70,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;94;16;17;15;62;0,025332;139;15;15;12;112;0,02058;83;28;33;23;27;0,046301;9;0;0;0;9;0,003376;2;1;1;1;0;0,007625;168;89;92;76;0;0,112145;18;0;0;5;13;0,002489;16;0;0;8;8;0,002656;
539;0,688;68,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;95;16;17;15;63;0,025545;140;15;15;12;113;0,020682;85;29;34;24;27;0,047172;9;0;0;0;9;0,003376;2;1;1;1;0;0,007625;171;89;92;79;0;0,113809;18;0;0;5;13;0,002489;16;0;0;8;8;0,002656;
590;0,706;67,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;102;16;17;15;70;0,026916;156;15;15;12;129;0,022196;93;30;35;24;34;0,051144;9;0;0;0;9;0,003376;2;1;1;1;0;0,007625;185;89;93;92;0;0,121938;20;0;0;6;14;0,002651;20;0;0;8;12;0,003119;
600;0,711;66,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;105;16;17;15;73;0,027452;157;15;15;12;130;0,022317;93;30;35;24;34;0,051144;9;0;0;0;9;0,003376;2;1;1;1;0;0,007625;191;90;94;97;0;0,125189;20;0;0;6;14;0,002651;20;0;0;8;12;0,003119;
613;0,716;63,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;106;16;17;15;74;0,027638;161;15;15;12;134;0,022664;95;30;35;24;36;0,05209;9;0;0;0;9;0,003376;2;1;1;1;0;0,007625;195;91;95;100;0;0,127423;21;0;0;6;15;0,002733;21;0;0;8;13;0,003217;
619;0,719;61,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;108;16;17;15;76;0,02804;163;15;15;13;135;0,022859;96;30;35;24;37;0,052547;9;0;0;0;9;0,003376;2;1;1;1;0;0,007625;196;92;96;100;0;0,127991;21;0;0;6;15;0,002733;21;0;0;8;13;0,003217;
649;0,73;60,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;117;16;17;15;85;0,029835;169;15;15;13;141;0,023381;101;30;35;26;40;0,054763;9;0;0;0;9;0,003376;3;1;1;2;0;0,008612;203;93;98;105;0;0,132021;23;0;1;6;16;0,002954;21;0;0;8;13;0,003217;
652;0,733;58,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;118;16;17;15;86;0,030023;169;15;15;13;141;0,023381;101;30;35;26;40;0,054763;9;0;0;0;9;0,003376;3;1;1;2;0;0,008612;205;94;99;106;0;0,133146;23;0;1;6;16;0,002954;21;0;0;8;13;0,003217;
664;0,74;57,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;120;16;17;15;88;0,030404;170;15;15;13;142;0,023466;104;30;35;26;43;0,056105;9;0;0;0;9;0,003376;4;1;1;3;0;0,009589;210;95;100;110;0;0,135946;23;0;1;6;16;0,002954;21;0;0;8;13;0,003217;
809;0,787;56,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;142;16;17;17;108;0,034637;212;16;16;15;181;0,027244;119;30;36;31;52;0,062652;12;0;0;0;12;0,003687;4;1;1;3;0;0,009589;262;95;103;159;0;0,16414;29;0;1;7;21;0,0034;26;0;1;8;17;0,003667;
872;0,809;55,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;152;16;18;19;115;0,036448;231;16;16;15;200;0,02891;127;30;36;32;59;0,065993;12;0;0;0;12;0,003687;4;1;1;3;0;0,009589;287;96;104;183;0;0,177562;30;0;1;7;22;0,003479;26;0;1;8;17;0,003667;
913;0,823;54,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;156;16;18;20;118;0,037229;245;16;16;16;213;0,030097;131;31;37;32;62;0,0677;15;0;0;0;15;0,003999;7;1;1;6;0;0,012445;297;96;105;192;0;0,182733;31;0;1;7;23;0,003557;28;0;1;8;19;0,003862;
931;0,829;53,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;161;16;18;20;123;0,038163;251;17;17;16;218;0,030648;134;31;37;32;65;0,068925;16;0;0;0;16;0,004103;7;1;1;6;0;0,012445;300;96;105;195;0;0,184421;31;0;1;7;23;0,003557;28;0;1;8;19;0,003862;
943;0,833;51,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;164;16;18;20;126;0,038711;255;17;17;17;221;0,030984;135;31;37;32;66;0,069392;16;0;0;0;16;0,004103;7;1;1;6;0;0,012445;303;97;106;197;0;0,186163;31;0;1;7;23;0,003557;29;0;1;8;20;0,003958;
952;0,838;50,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;165;16;18;20;127;0,038909;257;17;17;17;223;0,031161;138;32;38;33;67;0,070654;16;0;0;0;16;0,004103;8;1;1;7;0;0,013395;305;97;106;199;0;0,187316;31;0;1;7;23;0,003557;29;0;1;8;20;0,003958;
1000;0,854;50,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;1;1;1;0;0;0,014965;166;16;18;20;128;0,039144;274;17;17;18;239;0,032612;150;32;38;35;77;0,075769;18;0;0;0;18;0,004314;9;1;1;8;0;0,014338;318;97;106;212;0;0,194504;33;0;1;7;25;0,003706;29;0;1;8;20;0,003958;
1140;0,903;49,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;2;1;1;0;1;0,021027;185;16;18;21;146;0,0426;319;17;17;20;282;0,03649;170;33;39;37;94;0,084038;21;0;0;0;21;0,004621;10;1;2;8;0;0,015259;361;97;109;252;0;0,217449;35;0;1;7;27;0,003857;35;0;1;8;26;0,004464;
1154;0,908;48,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;2;1;1;0;1;0,021027;187;16;18;21;148;0,042966;322;17;17;20;285;0,036751;173;33;39;38;96;0,085302;22;0;0;0;22;0,004717;10;1;2;8;0;0,015259;365;98;110;255;0;0,219546;35;0;1;7;27;0,003857;36;0;1;8;27;0,004556;
1159;0,911;47,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;2;1;1;0;1;0,021027;188;16;18;21;149;0,043227;324;17;17;20;287;0,036982;175;34;40;38;97;0,086267;22;0;0;0;22;0,004717;10;1;2;8;0;0,015259;365;98;110;255;0;0,219546;35;0;1;7;27;0,003857;36;0;1;8;27;0,004556;
1181;0,918;46,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;2;1;1;0;1;0,021027;192;16;18;21;153;0,044034;333;17;17;21;295;0,037993;179;35;41;38;100;0,087929;23;0;0;0;23;0,004844;10;1;2;8;0;0,015259;367;98;110;257;0;0,220622;36;0;1;7;28;0,003922;37;0;1;8;28;0,004694;
1238;0,937;45,0;1;1;1;0;0;0,037654;1;1;1;0;0;0,030135;2;1;1;0;1;0,021027;198;16;18;22;158;0,045232;351;17;17;21;313;0,039626;191;35;41;39;111;0,093026;23;0;0;0;23;0,004844;10;1;2;8;0;0,015259;384;99;112;272;0;0,229904;39;0;1;7;31;0,004171;38;0;1;8;29;0,004817;
1682;1,116;44,0;1;1;1;0;0;0,037654;2;1;2;0;0;0,07243;3;1;1;1;1;0,023147;277;16;18;31;228;0,06031;482;17;17;36;429;0,051363;262;36;43;46;173;0,12382;39;0;0;0;39;0,00653;12;1;2;10;0;0,017519;500;99;115;385;0;0,294244;54;0;1;8;45;0,005447;50;0;3;8;39;0,006049;
1769;1,141;43,0;1;1;1;0;0;0,037654;2;1;2;0;0;0,07243;3;1;1;1;1;0,023147;288;16;18;33;237;0,062338;505;17;17;37;451;0,053354;280;36;43;50;187;0,131212;44;0;0;0;44;0,007041;12;1;2;10;0;0,017519;522;100;117;405;0;0,305579;57;0;1;8;48;0,005669;55;0;3;8;44;0,006461;
1773;1,144;42,0;1;1;1;0;0;0,037654;2;1;2;0;0;0,07243;3;1;1;1;1;0,023147;290;16;18;33;239;0,062739;506;17;17;37;452;0,053445;280;36;43;50;187;0,131212;44;0;0;0;44;0,007041;12;1;2;10;0;0,017519;523;101;118;405;0;0,306126;57;0;1;8;48;0,005669;55;0;3;8;44;0,006461;
1782;1,147;41,0;1;1;1;0;0;0,037654;2;1;2;0;0;0,07243;3;1;1;1;1;0,023147;292;16;18;33;241;0,063087;510;17;17;37;456;0,053782;280;36;43;50;187;0,131212;44;0;0;0;44;0,007041;13;2;3;10;0;0,018583;525;101;118;407;0;0,307126;57;0;1;8;48;0,005669;55;0;3;8;44;0,006461;
2000;1,224;41,0;1;1;1;0;0;0,037654;2;1;2;0;0;0,07243;5;1;1;1;3;0,027379;325;16;18;36;271;0,069122;565;17;17;43;505;0,058591;320;36;43;55;222;0,147574;48;0;0;0;48;0,007444;19;2;3;16;0;0,024749;590;101;118;472;0;0,3422;65;0;1;8;56;0,006307;60;0;3;8;49;0,006877;
2239;1,363;40,0;2;2;2;0;0;0,061925;3;1;3;0;0;0,11775;5;1;1;1;3;0,027379;372;16;18;41;313;0,077918;638;17;17;51;570;0,064768;346;36;46;58;242;0,158238;54;0;0;0;54;0,008084;24;2;4;20;0;0,03047;652;101;118;534;0;0,374909;75;0;1;8;66;0,007064;69;0;3;8;58;0,007704;
2335;1,535;39,0;4;3;4;0;0;0,15176;4;1;3;1;0;0,163395;5;1;1;1;3;0,027379;386;16;18;45;323;0,080893;665;17;17;56;592;0,067615;362;36;46;61;255;0,166357;57;0;0;0;57;0,008415;27;2;5;22;0;0,034496;673;101;118;555;0;0,388411;83;0;1;9;73;0,007734;72;0;3;10;59;0,008008;
2390;1,658;38,0;5;3;4;1;0;0,172372;6;2;4;2;0;0,245918;5;1;1;1;3;0,027379;392;16;18;46;328;0,082014;684;17;17;57;610;0,069296;373;36;46;61;266;0,170929;61;0;0;0;61;0,008845;30;2;5;25;0;0,037256;685;101;118;567;0;0,394898;84;0;1;9;74;0,007814;75;0;3;12;60;0,008217;
2882;2,3;37,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;475;16;19;57;399;0,096256;820;17;17;73;730;0,084385;455;36;47;70;338;0,207557;69;0;0;0;69;0,009693;42;2;8;34;0;0,050025;834;102;121;713;0;0,479816;114;0;2;14;98;0,010723;84;0;4;13;67;0,009021;
3000;2,347;37,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;488;16;20;60;408;0,098682;852;17;17;75;760;0,088301;480;36;47;71;362;0,219095;69;0;0;0;69;0,009693;42;2;8;34;0;0,050025;877;102;121;756;0;0,505315;119;0;2;15;102;0,011357;84;0;4;13;67;0,009021;
3178;2,413;36,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;515;16;21;65;429;0,103455;904;17;17;81;806;0,094134;516;37;48;78;390;0,235468;69;0;0;0;69;0,009693;46;2;8;38;0;0,054992;929;102;122;807;0;0,535051;126;0;2;15;109;0,012081;84;0;4;13;67;0,009021;
3184;2,416;35,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;515;16;21;65;429;0,103455;906;17;17;81;808;0,094334;519;37;48;78;393;0,236299;69;0;0;0;69;0,009693;47;3;9;38;0;0,056191;929;102;122;807;0;0,535051;126;0;2;15;109;0,012081;84;0;4;13;67;0,009021;
3306;2,454;34,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;542;16;21;68;453;0,107326;934;17;17;84;833;0,096775;543;37;48;83;412;0,243334;69;0;0;0;69;0,009693;49;4;10;39;0;0,058545;966;102;123;843;0;0,555121;130;0;2;16;112;0,012375;84;0;4;13;67;0,009021;
3386;2,479;33,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;561;16;21;72;468;0,110131;959;17;17;86;856;0,099038;558;37;49;89;420;0,24845;69;0;0;0;69;0,009693;52;5;11;41;0;0,06213;983;102;123;860;0;0,564358;131;0;2;16;113;0,012448;84;0;4;13;67;0,009021;
3849;2,632;32,0;14;3;5;9;0;0,361353;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;647;16;21;88;538;0,123028;1093;17;17;96;980;0,110997;647;37;50;110;487;0,275665;69;0;0;0;69;0,009693;77;6;15;62;0;0,092097;1100;102;124;976;0;0,628371;143;0;2;16;125;0,013317;84;0;4;13;67;0,009021;
3922;2,701;31,0;15;4;6;9;0;0,405971;17;2;7;10;0;0,501791;13;1;1;4;8;0,039582;660;16;21;90;549;0,124955;1116;17;17;97;1002;0,113234;661;37;50;115;496;0,280072;69;0;0;0;69;0,009693;79;6;15;64;0;0,094454;1119;102;124;995;0;0,639617;147;0;2;16;129;0,0136;84;0;4;13;67;0,009021;
3994;2,985;30,0;18;5;8;10;0;0,528772;20;2;9;11;0;0,626918;15;1;1;5;9;0,041769;671;16;21;93;557;0,126646;1138;17;17;98;1023;0,115182;669;37;50;118;501;0,282598;72;0;0;0;72;0,009996;88;6;16;72;0;0,104961;1140;102;124;1016;0;0,651197;152;0;2;17;133;0,013938;88;0;4;13;71;0,009346;
3996;3,078;29,0;20;6;10;10;0;0,620723;20;2;9;11;0;0,626918;15;1;1;5;9;0,041769;671;16;21;93;557;0,126646;1138;17;17;98;1023;0,115182;669;37;50;118;501;0,282598;73;0;0;0;73;0,01012;88;6;16;72;0;0,104961;1140;102;124;1016;0;0,651197;152;0;2;17;133;0,013938;88;0;4;13;71;0,009346;
4000;3,084;29,0;20;6;10;10;0;0,620723;20;2;9;11;0;0,626918;16;1;1;5;10;0,042861;672;16;21;93;558;0,126844;1139;17;17;98;1024;0,115273;669;37;50;118;501;0,282598;73;0;0;0;73;0,01012;90;6;16;74;0;0,107286;1142;102;124;1018;0;0,652335;152;0;2;17;133;0,013938;88;0;4;13;71;0,009346;
4588;3,205;28,0;20;6;10;10;0;0,620723;20;2;9;11;0;0,626918;16;1;1;5;10;0,042861;836;16;23;117;696;0,150364;1333;18;18;105;1210;0,13234;839;37;53;145;641;0,329855;73;0;0;0;73;0,01012;113;6;19;94;0;0,133545;1142;102;124;1018;0;0,652335;189;0;2;27;160;0,016389;88;0;4;13;71;0,009346;
4966;3,293;27,0;20;6;10;10;0;0,620723;20;2;9;11;0;0,626918;16;1;1;5;10;0,042861;927;16;24;130;773;0,164483;1476;18;18;110;1348;0,145993;941;37;53;165;723;0,361087;73;0;0;0;73;0,01012;132;7;21;111;0;0,157057;1142;102;124;1018;0;0,652335;212;0;3;31;178;0,018013;88;0;4;13;71;0,009346;
5000;3,303;27,0;20;6;10;10;0;0,620723;20;2;9;11;0;0,626918;16;1;1;5;10;0,042861;930;16;24;131;775;0,165084;1491;18;18;111;1362;0,147465;951;37;53;165;733;0,363941;73;0;0;0;73;0,01012;136;7;21;115;0;0,161952;1142;102;124;1018;0;0,652335;214;0;3;31;180;0,018148;88;0;4;13;71;0,009346;
5442;3,464;26,0;21;7;11;10;0;0,668792;20;2;9;11;0;0,626918;16;1;1;5;10;0,042861;1028;16;24;143;861;0,180882;1659;18;18;121;1520;0,165136;1065;37;54;191;820;0,399328;73;0;0;0;73;0,01012;165;7;24;141;0;0,197881;1143;102;124;1019;0;0,652899;247;0;3;34;210;0,020546;88;0;4;13;71;0,009346;
5567;4,166;25,0;30;7;13;17;0;1,09039;25;2;11;14;0;0,865164;16;1;1;5;10;0,042861;1058;16;24;147;887;0,185699;1703;18;18;123;1562;0,169501;1100;38;55;195;850;0,409235;75;0;0;0;75;0,010348;177;7;26;151;0;0,21221;1147;102;124;1023;0;0,655722;257;0;3;36;218;0,021233;89;0;4;13;72;0,009439;
5940;4,245;24,0;30;7;13;17;0;1,09039;25;2;11;14;0;0,865164;16;1;1;5;10;0,042861;1146;16;24;165;957;0,199431;1834;18;18;133;1683;0,181739;1209;39;57;210;942;0,442647;75;0;0;0;75;0,010348;189;7;27;162;0;0,22606;1147;102;124;1023;0;0,655722;290;0;3;40;247;0,023601;89;0;4;13;72;0,009439;
6000;4,261;24,0;30;7;13;17;0;1,09039;25;2;11;14;0;0,865164;16;1;1;5;10;0,042861;1165;16;24;170;971;0,202306;1848;18;18;133;1697;0,183039;1225;39;57;211;957;0,449105;75;0;0;0;75;0,010348;192;7;27;165;0;0,229703;1147;102;124;1023;0;0,655722;298;0;3;41;254;0,024118;89;0;4;13;72;0,009439;
7000;5,153;24,0;35;7;15;20;0;1,321792;34;2;13;21;0;1,279814;20;1;1;5;14;0,047182;1423;16;26;210;1187;0,241419;2184;18;18;161;2005;0,214418;1488;39;62;256;1170;0,524383;77;0;0;0;77;0,010558;261;7;31;230;0;0,308304;1152;102;124;1028;0;0,658524;373;0;3;53;317;0,029181;93;0;4;13;76;0,009786;
7068;5,166;23,0;35;7;15;20;0;1,321792;34;2;13;21;0;1,279814;20;1;1;5;14;0,047182;1444;16;26;213;1205;0,244724;2201;18;18;162;2021;0,216093;1507;40;64;260;1183;0,530395;77;0;0;0;77;0,010558;261;7;31;230;0;0,308304;1152;102;124;1028;0;0,658524;384;0;3;53;328;0,029997;93;0;4;13;76;0,009786;
8000;5,323;23,0;35;7;15;20;0;1,321792;34;2;13;21;0;1,279814;20;1;1;5;14;0,047182;1690;16;30;244;1416;0,282407;2525;18;18;187;2320;0,247855;1781;40;67;287;1427;0,607346;77;0;0;0;77;0,010558;261;7;31;230;0;0,308304;1152;102;124;1028;0;0,658524;472;0;4;69;399;0,0362;93;0;4;13;76;0,009786;
8080;5,339;22,0;35;7;15;20;0;1,321792;34;2;13;21;0;1,279814;20;1;1;5;14;0,047182;1703;16;30;246;1427;0,284361;2552;18;18;188;2346;0,250382;1812;41;68;294;1450;0,616505;77;0;0;0;77;0,010558;261;7;31;230;0;0,308304;1152;102;124;1028;0;0,658524;481;0;4;72;405;0,036781;93;0;4;13;76;0,009786;
9000;5,49;22,0;35;7;15;20;0;1,321792;34;2;13;21;0;1,279814;20;1;1;5;14;0,047182;1952;16;32;269;1651;0,321095;2863;18;18;209;2636;0,279393;2069;41;71;323;1675;0,690455;77;0;0;0;77;0,010558;261;7;31;230;0;0,308304;1152;102;124;1028;0;0,658524;584;0;6;89;489;0,043614;93;0;4;13;76;0,009786;
10000;6,584;22,0;44;7;17;27;0;1,827711;41;2;15;26;0;1,687819;21;1;1;5;15;0,048248;2224;16;36;300;1888;0,362549;3229;18;19;237;2973;0,313841;2346;41;80;358;1908;0,769599;82;0;0;0;82;0,011104;266;7;31;235;0;0,3144;1159;102;124;1035;0;0,662417;666;0;6;100;560;0,049033;93;0;4;13;76;0,009786;
11000;7,989;22,0;54;7;19;35;0;2,548457;46;2;19;27;0;2,057853;82;1;2;12;68;0,116699;2353;16;36;304;2013;0,388792;3350;18;19;237;3094;0,325741;2516;41;80;371;2065;0,842707;204;0;0;0;204;0,024428;266;7;31;235;0;0,3144;1323;102;124;1199;0;0,76102;696;0;6;110;580;0,05112;281;0;6;39;236;0,023283;
11051;8,163;21,0;55;8;20;35;0;2,619908;47;2;19;28;0;2,130441;87;1;2;12;73;0,122323;2357;16;36;305;2016;0,38962;3350;18;19;237;3094;0,325741;2521;41;80;371;2070;0,844844;204;0;0;0;204;0,024428;266;7;31;235;0;0,3144;1351;102;124;1227;0;0,779636;696;0;6;110;580;0,05112;288;0;6;39;243;0,023792;
12000;9,969;21,0;68;8;25;43;0;3,849916;48;2;19;29;0;2,22267;142;1;2;22;118;0,183064;2464;16;36;312;2116;0,410639;3352;18;19;237;3096;0,325929;2717;41;80;385;2252;0,918314;204;0;0;0;204;0,024428;289;7;31;258;0;0,344476;1769;102;125;1644;0;1,057508;696;0;6;110;580;0,05112;435;0;8;69;358;0,033738;
12098;10,02;21,0;68;8;25;43;0;3,849916;48;2;19;29;0;2,22267;146;1;2;22;122;0,187284;2464;16;36;312;2116;0,410639;3352;18;19;237;3096;0,325929;2740;41;80;386;2274;0,924563;204;0;0;0;204;0,024428;295;7;31;264;0;0,352275;1816;102;125;1691;0;1,088412;696;0;6;110;580;0,05112;452;0;8;70;374;0,034859;
